estimand,dataset,scenario,model,left_run,right_run,comparison,top10_jaccard,top15_jaccard,top20_jaccard,rank_spearman,direction_agreement_all,direction_agreement_top20_union
partition,phiusiil,s0,rf,r01,r05,r01_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9854260089686099,0.8571428571428571,0.8571428571428571
partition,phiusiil,s0,rf,r01,r06,r01_vs_r06,1.0,0.875,0.9047619047619048,0.9873878923766815,0.8571428571428571,0.8571428571428571
partition,phiusiil,s0,rf,r01,r07,r01_vs_r07,1.0,1.0,0.8181818181818182,0.9885814579080134,0.8285714285714286,0.8636363636363636
partition,phiusiil,s0,rf,r01,r08,r01_vs_r08,0.8181818181818182,0.875,1.0,0.9949551569506726,0.8571428571428571,0.85
partition,phiusiil,s0,rf,r01,r09,r01_vs_r09,0.8181818181818182,1.0,0.9047619047619048,0.9894220883994317,0.8571428571428571,0.8571428571428571
partition,phiusiil,s0,rf,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9899103139013453,0.8857142857142857,0.9523809523809523
partition,phiusiil,s0,rf,r02,r04,r02_vs_r04,0.8181818181818182,0.875,0.9047619047619048,0.9929932735426009,0.8285714285714286,0.9047619047619048
partition,phiusiil,s0,rf,r02,r05,r02_vs_r05,0.6666666666666666,0.875,0.9047619047619048,0.9840246636771302,0.9714285714285714,1.0
partition,phiusiil,s0,rf,r02,r06,r02_vs_r06,0.8181818181818182,0.875,0.8181818181818182,0.9879484304932735,0.9142857142857143,0.9090909090909091
partition,phiusiil,s0,rf,r02,r07,r02_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9838178851233093,0.9428571428571428,1.0
partition,phiusiil,s0,rf,r02,r08,r02_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9932735426008968,0.9714285714285714,1.0
partition,phiusiil,s0,rf,r02,r09,r02_vs_r09,0.8181818181818182,0.875,1.0,0.9950262916755542,0.9142857142857143,1.0
partition,phiusiil,s0,rf,r03,r04,r03_vs_r04,0.8181818181818182,0.875,0.9047619047619048,0.9941143497757848,0.9428571428571428,0.9523809523809523
partition,phiusiil,s0,rf,r03,r05,r03_vs_r05,0.8181818181818182,1.0,0.8181818181818182,0.9882286995515696,0.9142857142857143,0.9545454545454546
partition,phiusiil,s0,rf,r03,r06,r03_vs_r06,1.0,0.7647058823529411,0.9047619047619048,0.984585201793722,0.8571428571428571,0.8571428571428571
partition,phiusiil,s0,rf,r03,r07,r03_vs_r07,1.0,0.875,0.8181818181818182,0.9849387257785336,0.8857142857142857,0.9545454545454546
partition,phiusiil,s0,rf,r03,r08,r03_vs_r08,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9859865470852017,0.9142857142857143,0.9523809523809523
partition,phiusiil,s0,rf,r03,r09,r03_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9883012477442071,0.9142857142857143,0.9523809523809523
partition,phiusiil,s0,rf,r04,r05,r04_vs_r05,0.6666666666666666,0.875,0.9047619047619048,0.9862668161434978,0.8571428571428571,0.9047619047619048
partition,phiusiil,s0,rf,r04,r06,r04_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9899103139013453,0.8571428571428571,0.9047619047619048
partition,phiusiil,s0,rf,r04,r07,r04_vs_r07,0.8181818181818182,1.0,0.8181818181818182,0.9840980952871153,0.8285714285714286,0.9090909090909091
partition,phiusiil,s0,rf,r04,r08,r04_vs_r08,0.8181818181818182,0.875,1.0,0.9901905829596414,0.8571428571428571,0.9
partition,phiusiil,s0,rf,r04,r09,r04_vs_r09,0.8181818181818182,1.0,0.9047619047619048,0.9925044002012992,0.8571428571428571,0.9047619047619048
partition,phiusiil,s0,rf,r05,r06,r05_vs_r06,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9739349775784752,0.9428571428571428,0.9090909090909091
partition,phiusiil,s0,rf,r05,r07,r05_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9826970444680846,0.9142857142857143,1.0
partition,phiusiil,s0,rf,r05,r08,r05_vs_r08,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9854260089686099,1.0,1.0
partition,phiusiil,s0,rf,r05,r09,r05_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9852189359423397,0.9428571428571428,1.0
partition,phiusiil,s0,rf,r06,r07,r06_vs_r07,1.0,0.875,0.9047619047619048,0.9908231392184623,0.8571428571428571,0.9047619047619048
partition,phiusiil,s0,rf,r06,r08,r06_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9890695067264574,0.9428571428571428,0.9047619047619048
partition,phiusiil,s0,rf,r06,r09,r06_vs_r09,0.8181818181818182,0.875,0.8181818181818182,0.9874606172527888,0.8857142857142857,0.9090909090909091
partition,phiusiil,s0,rf,r07,r08,r07_vs_r08,0.8181818181818182,0.875,0.8181818181818182,0.9908231392184623,0.9142857142857143,1.0
partition,phiusiil,s0,rf,r07,r09,r07_vs_r09,0.8181818181818182,1.0,0.8181818181818182,0.9887939487323155,0.9714285714285714,1.0
partition,phiusiil,s0,rf,r08,r09,r08_vs_r09,1.0,0.875,0.9047619047619048,0.994465871347942,0.9428571428571428,1.0
partition,phiusiil,s0,xgb,r00,r01,r00_vs_r01,0.8181818181818182,0.875,0.9047619047619048,0.9839587698022979,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r00,r02,r00_vs_r02,1.0,0.875,0.9047619047619048,0.988243727598566,1.0,1.0
partition,phiusiil,s0,xgb,r00,r03,r00_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9807921383020565,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r00,r04,r00_vs_r04,0.8181818181818182,0.875,0.9047619047619048,0.9900041572118498,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r00,r05,r00_vs_r05,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9816557650748498,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r00,r06,r00_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9888526548481257,0.9428571428571428,0.9523809523809523
partition,phiusiil,s0,xgb,r00,r07,r00_vs_r07,0.6666666666666666,0.875,0.9047619047619048,0.9805042627111255,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r00,r08,r00_vs_r08,0.6666666666666666,0.875,1.0,0.9891039426523296,1.0,1.0
partition,phiusiil,s0,xgb,r00,r09,r00_vs_r09,0.6666666666666666,0.7647058823529411,0.9047619047619048,0.9856860233478842,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r01,r02,r01_vs_r02,0.8181818181818182,0.875,1.0,0.9848223965750911,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r01,r03,r01_vs_r03,1.0,1.0,0.9047619047619048,0.9959537572254337,1.0,1.0
partition,phiusiil,s0,xgb,r01,r04,r01_vs_r04,0.8181818181818182,1.0,1.0,0.9933526011560695,1.0,1.0
partition,phiusiil,s0,xgb,r01,r05,r01_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9832369942196533,1.0,1.0
partition,phiusiil,s0,xgb,r01,r06,r01_vs_r06,0.8181818181818182,1.0,0.9047619047619048,0.9921965317919077,0.9714285714285714,0.9523809523809523
partition,phiusiil,s0,xgb,r01,r07,r01_vs_r07,0.8181818181818182,1.0,0.9047619047619048,0.9945086705202313,1.0,1.0
partition,phiusiil,s0,xgb,r01,r08,r01_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.983670894211367,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r01,r09,r01_vs_r09,0.8181818181818182,0.875,1.0,0.990462427745665,1.0,1.0
partition,phiusiil,s0,xgb,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9856860233478842,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r02,r04,r02_vs_r04,0.8181818181818182,0.875,1.0,0.9897162816209187,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r02,r05,r02_vs_r05,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9779133823927462,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r02,r06,r02_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9796406359383324,0.9428571428571428,0.9523809523809523
partition,phiusiil,s0,xgb,r02,r07,r02_vs_r07,0.6666666666666666,0.875,0.9047619047619048,0.9839587698022979,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r02,r08,r02_vs_r08,0.6666666666666666,0.875,0.9047619047619048,0.9830824372759857,1.0,1.0
partition,phiusiil,s0,xgb,r02,r09,r02_vs_r09,0.6666666666666666,0.875,1.0,0.9865496501206774,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r03,r04,r03_vs_r04,0.8181818181818182,1.0,0.9047619047619048,0.9927745664739885,1.0,1.0
partition,phiusiil,s0,xgb,r03,r05,r03_vs_r05,0.8181818181818182,0.875,1.0,0.9895953757225434,1.0,1.0
partition,phiusiil,s0,xgb,r03,r06,r03_vs_r06,0.8181818181818182,1.0,0.8181818181818182,0.9867052023121389,0.9714285714285714,0.9545454545454546
partition,phiusiil,s0,xgb,r03,r07,r03_vs_r07,0.8181818181818182,1.0,1.0,0.9953757225433528,1.0,1.0
partition,phiusiil,s0,xgb,r03,r08,r03_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9865496501206774,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r03,r09,r03_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9881502890173411,1.0,1.0
partition,phiusiil,s0,xgb,r04,r05,r04_vs_r05,0.6666666666666666,0.875,0.9047619047619048,0.9849710982658961,1.0,1.0
partition,phiusiil,s0,xgb,r04,r06,r04_vs_r06,1.0,1.0,0.9047619047619048,0.9916184971098267,0.9714285714285714,0.9523809523809523
partition,phiusiil,s0,xgb,r04,r07,r04_vs_r07,0.8181818181818182,1.0,0.9047619047619048,0.9916184971098267,1.0,1.0
partition,phiusiil,s0,xgb,r04,r08,r04_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9848223965750911,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r04,r09,r04_vs_r09,0.8181818181818182,0.875,1.0,0.9933526011560695,1.0,1.0
partition,phiusiil,s0,xgb,r05,r06,r05_vs_r06,0.6666666666666666,0.875,0.8181818181818182,0.9797687861271677,0.9714285714285714,0.9545454545454546
partition,phiusiil,s0,xgb,r05,r07,r05_vs_r07,0.8181818181818182,0.875,1.0,0.988728323699422,1.0,1.0
partition,phiusiil,s0,xgb,r05,r08,r05_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9894284060299878,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r05,r09,r05_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9826589595375724,1.0,1.0
partition,phiusiil,s0,xgb,r06,r07,r06_vs_r07,0.8181818181818182,1.0,0.8181818181818182,0.9861271676300579,0.9714285714285714,0.9545454545454546
partition,phiusiil,s0,xgb,r06,r08,r06_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9848223965750911,0.9428571428571428,0.9523809523809523
partition,phiusiil,s0,xgb,r06,r09,r06_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9890173410404625,0.9714285714285714,0.9523809523809523
partition,phiusiil,s0,xgb,r07,r08,r07_vs_r08,1.0,1.0,0.9047619047619048,0.9882769036662638,0.9714285714285714,1.0
partition,phiusiil,s0,xgb,r07,r09,r07_vs_r09,1.0,0.875,0.9047619047619048,0.989884393063584,1.0,1.0
partition,phiusiil,s0,xgb,r08,r09,r08_vs_r09,1.0,0.875,0.9047619047619048,0.9828072674385738,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r00,r01,r00_vs_r01,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9661064425770309,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r00,r02,r00_vs_r02,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9638655462184874,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r00,r03,r00_vs_r03,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9624649859943979,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r00,r04,r00_vs_r04,1.0,0.7647058823529411,0.9047619047619048,0.9669467787114847,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r00,r05,r00_vs_r05,1.0,0.7647058823529411,1.0,0.9647058823529412,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r00,r06,r00_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9733893557422969,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r00,r07,r00_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.9434173669467788,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r00,r08,r00_vs_r08,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.87703081232493,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r00,r09,r00_vs_r09,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9439775910364145,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r01,r02,r01_vs_r02,0.8181818181818182,1.0,0.9047619047619048,0.9680672268907564,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r01,r03,r01_vs_r03,0.8181818181818182,0.875,1.0,0.942577030812325,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r01,r04,r01_vs_r04,0.8181818181818182,0.7647058823529411,1.0,0.9459383753501401,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r01,r05,r01_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.9661064425770309,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r01,r06,r01_vs_r06,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9422969187675071,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r01,r07,r01_vs_r07,0.8181818181818182,0.6666666666666666,1.0,0.9324929971988796,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r01,r08,r01_vs_r08,0.6666666666666666,0.5789473684210527,0.8181818181818182,0.8459383753501402,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r01,r09,r01_vs_r09,1.0,0.7647058823529411,0.9047619047619048,0.938375350140056,0.8857142857142857,1.0
partition,phiusiil,s1,lr,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9526610644257704,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r02,r04,r02_vs_r04,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9677871148459384,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r02,r05,r02_vs_r05,0.8181818181818182,0.875,0.9047619047619048,0.946218487394958,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r02,r06,r02_vs_r06,0.8181818181818182,0.7647058823529411,1.0,0.9641456582633053,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r02,r07,r02_vs_r07,0.8181818181818182,0.6666666666666666,0.9047619047619048,0.973669467787115,1.0,1.0
partition,phiusiil,s1,lr,r02,r08,r02_vs_r08,0.6666666666666666,0.5789473684210527,0.9047619047619048,0.8703081232492997,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r02,r09,r02_vs_r09,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9801120448179272,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r03,r04,r03_vs_r04,0.8181818181818182,0.875,1.0,0.9700280112044818,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r03,r05,r03_vs_r05,0.8181818181818182,1.0,0.9047619047619048,0.969187675070028,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r03,r06,r03_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.972829131652661,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r03,r07,r03_vs_r07,0.8181818181818182,0.7647058823529411,1.0,0.961624649859944,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r03,r08,r03_vs_r08,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.9397759103641458,1.0,1.0
partition,phiusiil,s1,lr,r03,r09,r03_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9406162464985995,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r04,r05,r04_vs_r05,1.0,0.875,0.9047619047619048,0.946218487394958,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r04,r06,r04_vs_r06,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9784313725490197,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r04,r07,r04_vs_r07,0.8181818181818182,0.875,1.0,0.9792717086834735,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r04,r08,r04_vs_r08,0.6666666666666666,0.7647058823529411,0.8181818181818182,0.9215686274509803,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r04,r09,r04_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9722689075630253,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r05,r06,r05_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9577030812324931,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r05,r07,r05_vs_r07,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9324929971988796,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r05,r08,r05_vs_r08,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8896358543417368,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r05,r09,r05_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.919887955182073,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,lr,r06,r07,r06_vs_r07,0.8181818181818182,0.875,0.9047619047619048,0.9602240896358545,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r06,r08,r06_vs_r08,0.6666666666666666,0.6666666666666666,0.9047619047619048,0.9224089635854342,0.9714285714285714,1.0
partition,phiusiil,s1,lr,r06,r09,r06_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.969467787114846,0.9142857142857143,1.0
partition,phiusiil,s1,lr,r07,r08,r07_vs_r08,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9224089635854342,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r07,r09,r07_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9747899159663865,0.9428571428571428,1.0
partition,phiusiil,s1,lr,r08,r09,r08_vs_r09,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8829131652661065,0.9428571428571428,1.0
partition,phiusiil,s1,rf,r00,r01,r00_vs_r01,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9798949428300233,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,rf,r00,r02,r00_vs_r02,0.8181818181818182,0.875,0.9047619047619048,0.9866199867613704,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,rf,r00,r03,r00_vs_r03,0.8181818181818182,0.875,0.8181818181818182,0.9874606172527888,0.8571428571428571,0.8636363636363636
partition,phiusiil,s1,rf,r00,r04,r00_vs_r04,0.8181818181818182,1.0,0.8181818181818182,0.9896300448430493,0.8857142857142857,0.8636363636363636
partition,phiusiil,s1,rf,r00,r05,r00_vs_r05,0.8181818181818182,0.875,0.8181818181818182,0.9801008968609864,0.8857142857142857,0.8636363636363636
partition,phiusiil,s1,rf,r00,r06,r00_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9838178851233093,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,rf,r00,r07,r00_vs_r07,0.6666666666666666,0.875,0.8181818181818182,0.977298206278027,0.8857142857142857,0.8636363636363636
partition,phiusiil,s1,rf,r00,r08,r00_vs_r08,0.8181818181818182,0.875,0.9047619047619048,0.9885089686098656,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,rf,r00,r09,r00_vs_r09,1.0,1.0,0.8181818181818182,0.9897022985632378,0.9428571428571428,1.0
partition,phiusiil,s1,rf,r01,r02,r01_vs_r02,0.8181818181818182,0.875,1.0,0.9801092589998599,0.8857142857142857,0.85
partition,phiusiil,s1,rf,r01,r03,r01_vs_r03,1.0,0.7647058823529411,0.9047619047619048,0.9857122846337022,0.9142857142857143,0.9047619047619048
partition,phiusiil,s1,rf,r01,r04,r01_vs_r04,1.0,0.7647058823529411,0.9047619047619048,0.9871804070889826,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,rf,r01,r05,r01_vs_r05,1.0,0.7647058823529411,0.8181818181818182,0.9779334716833805,0.8857142857142857,0.9090909090909091
partition,phiusiil,s1,rf,r01,r06,r01_vs_r06,1.0,0.875,0.9047619047619048,0.9941168230844655,0.9428571428571428,0.9047619047619048
partition,phiusiil,s1,rf,r01,r07,r01_vs_r07,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9762522107005438,0.8857142857142857,0.9090909090909091
partition,phiusiil,s1,rf,r01,r08,r01_vs_r08,1.0,0.875,1.0,0.9913835595460745,0.8857142857142857,0.9
partition,phiusiil,s1,rf,r01,r09,r01_vs_r09,0.8181818181818182,0.7647058823529411,0.9047619047619048,0.9792688051547837,0.8285714285714286,0.8571428571428571
partition,phiusiil,s1,rf,r02,r03,r02_vs_r03,0.8181818181818182,0.875,0.9047619047619048,0.9865527384787786,0.8571428571428571,0.8571428571428571
partition,phiusiil,s1,rf,r02,r04,r02_vs_r04,0.8181818181818182,0.875,0.9047619047619048,0.9883012477442072,0.8857142857142857,0.9523809523809523
partition,phiusiil,s1,rf,r02,r05,r02_vs_r05,0.8181818181818182,0.875,0.8181818181818182,0.9832574647956969,0.8857142857142857,0.9545454545454546
partition,phiusiil,s1,rf,r02,r06,r02_vs_r06,0.8181818181818182,1.0,0.9047619047619048,0.9868328897604705,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,rf,r02,r07,r02_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.989982508727044,0.9428571428571428,0.9545454545454546
partition,phiusiil,s1,rf,r02,r08,r02_vs_r08,0.8181818181818182,0.875,1.0,0.9885814579080133,0.8857142857142857,0.95
partition,phiusiil,s1,rf,r02,r09,r02_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9890741000140076,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,rf,r03,r04,r03_vs_r04,1.0,0.875,1.0,0.9913835595460745,0.9142857142857143,0.9
partition,phiusiil,s1,rf,r03,r05,r03_vs_r05,1.0,1.0,0.9047619047619048,0.989982508727044,0.9142857142857143,0.9047619047619048
partition,phiusiil,s1,rf,r03,r06,r03_vs_r06,1.0,0.875,0.9047619047619048,0.9915954615492364,0.9142857142857143,0.9047619047619048
partition,phiusiil,s1,rf,r03,r07,r03_vs_r07,0.8181818181818182,1.0,0.8181818181818182,0.9826970444680846,0.8571428571428571,0.9090909090909091
partition,phiusiil,s1,rf,r03,r08,r03_vs_r08,1.0,0.7647058823529411,0.9047619047619048,0.9891418782356256,0.9142857142857143,0.9047619047619048
partition,phiusiil,s1,rf,r03,r09,r03_vs_r09,0.8181818181818182,0.875,1.0,0.9910351589858523,0.8571428571428571,0.85
partition,phiusiil,s1,rf,r04,r05,r04_vs_r05,1.0,0.875,0.9047619047619048,0.9851457399103138,1.0,1.0
partition,phiusiil,s1,rf,r04,r06,r04_vs_r06,1.0,0.875,0.9047619047619048,0.9927846103651052,0.9428571428571428,1.0
partition,phiusiil,s1,rf,r04,r07,r04_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9817825112107624,0.8857142857142857,0.9090909090909091
partition,phiusiil,s1,rf,r04,r08,r04_vs_r08,1.0,0.875,0.9047619047619048,0.9941143497757848,1.0,1.0
partition,phiusiil,s1,rf,r04,r09,r04_vs_r09,0.8181818181818182,1.0,1.0,0.9913835595460746,0.8857142857142857,0.85
partition,phiusiil,s1,rf,r05,r06,r05_vs_r06,1.0,0.875,0.9047619047619048,0.9824168343042785,0.9428571428571428,1.0
partition,phiusiil,s1,rf,r05,r07,r05_vs_r07,0.8181818181818182,1.0,0.9047619047619048,0.9887892376681614,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,rf,r05,r08,r05_vs_r08,1.0,0.7647058823529411,0.8181818181818182,0.9806614349775785,1.0,1.0
partition,phiusiil,s1,rf,r05,r09,r05_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9891418782356256,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,rf,r06,r07,r06_vs_r07,0.8181818181818182,0.875,0.8181818181818182,0.9807355733214418,0.8857142857142857,0.9090909090909091
partition,phiusiil,s1,rf,r06,r08,r06_vs_r08,1.0,0.875,0.9047619047619048,0.992224190037493,0.9428571428571428,1.0
partition,phiusiil,s1,rf,r06,r09,r06_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9859924359153943,0.8285714285714286,0.8571428571428571
partition,phiusiil,s1,rf,r07,r08,r07_vs_r08,0.8181818181818182,0.7647058823529411,0.8181818181818182,0.9753363228699551,0.8857142857142857,0.9090909090909091
partition,phiusiil,s1,rf,r07,r09,r07_vs_r09,0.6666666666666666,0.875,0.8181818181818182,0.985499146106146,0.8857142857142857,0.8636363636363636
partition,phiusiil,s1,rf,r08,r09,r08_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9852189359423397,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,xgb,r00,r01,r00_vs_r01,1.0,1.0,0.9047619047619048,0.9862617745297464,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,xgb,r00,r02,r00_vs_r02,0.8181818181818182,0.875,0.9047619047619048,0.9862617745297464,0.8857142857142857,0.9047619047619048
partition,phiusiil,s1,xgb,r00,r03,r00_vs_r03,0.6666666666666666,0.875,1.0,0.9922580645161289,0.9428571428571428,0.9
partition,phiusiil,s1,xgb,r00,r04,r00_vs_r04,0.6666666666666666,1.0,0.9047619047619048,0.9891405304390567,0.8857142857142857,0.8571428571428571
partition,phiusiil,s1,xgb,r00,r05,r00_vs_r05,0.6666666666666666,0.875,1.0,0.99168458781362,0.8857142857142857,0.9
partition,phiusiil,s1,xgb,r00,r06,r00_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9899641577060931,0.9142857142857143,0.8571428571428571
partition,phiusiil,s1,xgb,r00,r07,r00_vs_r07,1.0,0.875,1.0,0.9920192863483671,0.8285714285714286,0.9
partition,phiusiil,s1,xgb,r00,r08,r00_vs_r08,0.8181818181818182,1.0,1.0,0.9914435351665052,0.8857142857142857,0.9
partition,phiusiil,s1,xgb,r00,r09,r00_vs_r09,0.8181818181818182,0.875,1.0,0.9871254013025395,0.8857142857142857,0.9
partition,phiusiil,s1,xgb,r01,r02,r01_vs_r02,0.8181818181818182,0.875,0.9047619047619048,0.9890173410404625,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r03,r01_vs_r03,0.6666666666666666,0.875,0.9047619047619048,0.9805042627111256,0.9428571428571428,1.0
partition,phiusiil,s1,xgb,r01,r04,r01_vs_r04,0.6666666666666666,1.0,0.9047619047619048,0.9916184971098267,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r05,r01_vs_r05,0.6666666666666666,0.875,0.9047619047619048,0.9828072674385737,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r06,r01_vs_r06,0.8181818181818182,0.875,0.9047619047619048,0.9833830186204359,0.9142857142857143,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r07,r01_vs_r07,1.0,0.875,0.9047619047619048,0.9846820809248555,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r08,r01_vs_r08,0.8181818181818182,1.0,0.9047619047619048,0.9913294797687863,0.9428571428571428,0.9523809523809523
partition,phiusiil,s1,xgb,r01,r09,r01_vs_r09,0.8181818181818182,0.875,0.9047619047619048,0.9809248554913297,0.9428571428571428,0.9523809523809523
