accuracy,balanced_accuracy,cohort,corpus_version,fn,fp,fpr,inference_seconds_all_target,inference_seconds_per_sample,macro_f1,model,model_seed,n_benign,n_phishing,n_samples,pr_auc,precision,recall,repetition,roc_auc,scenario,selected_candidate,selected_params_json,source_dataset,target_dataset,threshold,tn,tp,feature_set,n_features,feature_names_json,source_validation_threshold,brier_score,ece_15,inverted_roc_auc,log_loss,model_classes_json,persisted_roc_auc,persisted_pr_auc,roc_auc_persistence_difference,pr_auc_persistence_difference,threshold_prediction_mismatches_after_persistence,prediction_path
0.4211787457642932,0.4919113567918846,unfiltered,,1633,134849,1.0,0.2008708000003025,8.51894670326526e-07,0.2963587423605806,xgb,20261010,134849,100944,235793,0.4502694256638151,0.4241159890673044,0.9838227135837692,r09,0.4093517537129091,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.8,0,99311,f_dcss_20,20,"[""subdomain_depth"", ""url_length"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""slash_count"", ""longest_repeated_char_run"", ""token_mean_length"", ""path_length"", ""registrable_domain_length"", ""digit_ratio"", ""token_count"", ""tld_length"", ""percent_sign_count"", ""special_char_ratio"", ""letter_count"", ""path_segment_count"", ""url_char_entropy"", ""char_type_transition_count""]",0.8,0.5761202645673293,0.5769932574200688,0.5906482462870909,5.202408734470332,"[0, 1]",0.4093517537129091,0.45026942566381517,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\iscx_url2016_binary\r09\xgb\f_dcss_20.parquet
0.412068707991038,0.484801928001205,primary_domain_filtered,,3027,134740,1.0,0.141558299999815,6.003498831594452e-07,0.2918191626647485,xgb,20261010,134740,99585,234325,0.3438670701427754,0.4174614566489982,0.96960385600241,r09,0.3050232932679227,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.95,0,96558,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.95,0.5821450822391571,0.5832209631238436,0.6949767067320771,5.292672616299005,,0.3050232932679227,0.3438670701427754,0.0,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r09\xgb\f_mi.parquet
0.4151989244803705,0.4849272864162308,unfiltered,,3043,134849,1.0,0.141558299999815,6.003498831594452e-07,0.2933855568275126,xgb,20261010,134849,100944,235793,0.3458386248654524,0.4206272824919441,0.9698545728324616,r09,0.3035257647308697,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.95,0,97901,f_mi,15,"[""url_length"", ""subdomain_depth"", ""token_count"", ""special_char_count"", ""path_length"", ""char_type_transition_count"", ""hostname_length"", ""dot_count"", ""hyphen_count"", ""token_mean_length"", ""special_char_ratio"", ""digit_ratio"", ""letter_ratio"", ""longest_repeated_char_run"", ""letter_count""]",0.95,0.5789930124481455,0.5800572055484277,0.6964742352691302,5.264040777205034,,0.30352576473086973,0.34583862486545247,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r09\xgb\f_mi.parquet
0.4124954656993492,0.4853040116483406,primary_domain_filtered,,2927,134740,1.0,0.1428847999995923,6.059755802741912e-07,0.2920331255683827,xgb,20261010,134740,99585,234325,0.4647411801074165,0.4177132040899229,0.9706080232966812,r09,0.4830274032663786,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.95,0,96658,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""token_max_length"", ""hyphen_count"", ""path_length"", ""percent_sign_count"", ""token_mean_length"", ""special_char_ratio"", ""equals_sign_count"", ""question_mark_count"", ""underscore_count"", ""tld_length"", ""token_count""]",0.95,0.5785653327821143,0.5799428749703988,0.5169725967336213,5.743826952318914,,0.48302740326637866,0.4647411801074165,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r09\xgb\f_permutation.parquet
0.4156739173766821,0.4854820494531621,unfiltered,,2931,134849,1.0,0.1428847999995923,6.059755802741912e-07,0.2936226430920954,xgb,20261010,134849,100944,235793,0.4672088010069511,0.4209059442931865,0.9709640989063244,r09,0.4820365919029319,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.95,0,98013,f_permutation,15,"[""url_length"", ""dot_count"", ""subdomain_depth"", ""hostname_length"", ""token_max_length"", ""hyphen_count"", ""path_length"", ""percent_sign_count"", ""token_mean_length"", ""special_char_ratio"", ""equals_sign_count"", ""question_mark_count"", ""underscore_count"", ""tld_length"", ""token_count""]",0.95,0.5754376316836185,0.5768043253861621,0.5179634080970681,5.712818947235575,,0.4820365919029319,0.46720880100695117,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\iscx_url2016_binary\r09\xgb\f_permutation.parquet
0.4190718019844233,0.4930411206507004,primary_domain_filtered,master,1386,134740,1.0,0.1452814000000017,6.161395800553951e-07,0.2953140224465001,xgb,20261010,134740,99585,234325,0.50491151468747,0.4215653025040891,0.9860822413014008,r09,0.4896854696731677,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.56,0,98199,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count"", ""percent_sign_count"", ""slash_count""]",0.56,0.5792340248504243,0.5802099966449391,0.5103145303268323,5.1973506175871105,,0.4896854696731677,0.50491151468747,0.0,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r09\xgb\f_single.parquet
0.4222093107089693,0.4931149944523696,unfiltered,master,1390,134849,1.0,0.1452814000000017,6.161395800553951e-07,0.2968686166865962,xgb,20261010,134849,100944,235793,0.5073986551740215,0.4247129942876158,0.9862299889047392,r09,0.4885146484243007,S4-external,xgb_d6_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.56,0,99554,f_single,15,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""path_length"", ""longest_repeated_char_run"", ""token_mean_length"", ""digit_ratio"", ""registrable_domain_length"", ""tld_length"", ""token_count"", ""percent_sign_count"", ""slash_count""]",0.56,0.5761015577059422,0.5770725126330337,0.5114853515756993,5.169123296121561,,0.48851464842430076,0.5073986551740215,5.551115123125783e-17,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r09\xgb\f_single.parquet
0.4194772218073189,0.4935181001154792,primary_domain_filtered,master,1291,134740,1.0,0.1398027999999982,5.929047936113381e-07,0.2955152892648947,xgb,20261010,134740,99585,234325,0.4828481684197181,0.4218011105675566,0.9870362002309584,r09,0.4908181744427887,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.57,0,98294,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""path_length"", ""token_mean_length"", ""tld_length"", ""digit_ratio"", ""registrable_domain_length"", ""slash_count""]",0.57,0.5789087709818912,0.579834579952387,0.5091818255572114,4.974881260836004,,0.4908181744427887,0.48284816841971817,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r09\xgb\f_stable.parquet
0.4226206884852391,0.4935954588682834,unfiltered,master,1293,134849,1.0,0.1398027999999982,5.929047936113381e-07,0.2970719404729254,xgb,20261010,134849,100944,235793,0.4850824774467089,0.4249509594882729,0.9871909177365668,r09,0.4896335007293182,S4-external,xgb_d4_lr005,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",iscx_url2016_binary,phiusiil,0.57,0,99651,f_stable,13,"[""url_length"", ""subdomain_depth"", ""dot_count"", ""hostname_length"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""path_length"", ""token_mean_length"", ""tld_length"", ""digit_ratio"", ""registrable_domain_length"", ""slash_count""]",0.57,0.5757752385747706,0.5766856455833832,0.5103664992706818,4.9478624975096555,,0.48963350072931827,0.48508247744670896,5.551115123125783e-17,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\iscx_url2016_binary\r09\xgb\f_stable.parquet
0.2600953585676754,0.5316890034239891,primary_domain_filtered,master,26,30390,0.9335831899729664,0.0221626000000014,4.887766579185646e-07,0.2419034641894995,lr,20261001,32552,8556,41108,0.2280704840549459,0.2191675231243576,0.9969611968209444,r00,0.5547280893886213,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.92,2162,8530,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.92,0.7421643423586536,0.743681944156831,0.4567644747869012,24.92973681831959,,0.5432313064084698,0.22348018301111422,-0.011496782980151443,-0.004590301043831679,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\phiusiil\r00\lr\s4_predictions.parquet
0.2668107535893081,0.5291006197648579,unfiltered,master,29,33216,0.93888857482051,0.0221626000000014,4.887766579185646e-07,0.2446062031160529,lr,20261001,35378,9965,45343,0.2358750533457677,0.2302558398220244,0.9970898143502258,r00,0.5434018442694039,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.92,2162,9936,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.92,0.7352171670800914,0.7365858001619675,0.4623127409838556,24.754437876979765,,0.5376834268461295,0.2335363588446945,-0.005718417423274391,-0.002338694501073185,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\phiusiil\r00\lr\s4_predictions.parquet
0.2081589958158995,0.5000153600393217,primary_domain_filtered,,0,32551,0.9999692799213566,0.0103898000000022,2.291379044174895e-07,0.17231189425526,lr,20261001,32552,8556,41108,0.2087773148082251,0.2081397328922081,1.0,r00,0.5016072927542206,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.29,1,8556,f_dcss_10,10,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count""]",0.29,0.7920989253051085,0.7923647463403936,0.49839270724577933,27.021268138907335,"[0, 1]",0.5016072927542206,0.20877731480822512,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_10.parquet
0.2197252056546765,0.4998636062330997,unfiltered,,3,35377,0.9999717338458928,0.0103898000000022,2.291379044174895e-07,0.1801598990065919,lr,20261001,35378,9965,45343,0.2172629972112568,0.2197225346831646,0.9996989463120924,r00,0.4924143967394274,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.29,1,9962,f_dcss_10,10,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count""]",0.29,0.7808319000757885,0.7814245174232572,0.5075856032605724,26.65160293910934,"[0, 1]",0.4924143967394274,0.21726299721125683,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_10.parquet
0.2963656709156368,0.5532553890687189,primary_domain_filtered,,57,28868,0.8868272302777095,0.0321967,7.100699115629773e-07,0.2865778394525704,lr,20261001,32552,8556,41108,0.2357631716070921,0.2274466775497096,0.9933380084151472,r00,0.5742822775679601,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.85,3684,8499,f_dcss_15,15,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count"", ""digit_count"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""char_type_transition_count""]",0.85,0.7070102502519466,0.710784102893594,0.425717598560755,21.97153370173627,"[0, 1]",0.5742822775679601,0.23576317160709218,0.0,8.326672684688674e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_15.parquet
0.2996713935998941,0.5487532456083147,unfiltered,,68,31687,0.8956696251907965,0.0321967,7.100699115629773e-07,0.2863018176787064,lr,20261001,35378,9965,45343,0.2337643389938927,0.2380001923816852,0.993176116407426,r00,0.5431315911870527,S4-external,lr_c01,"{""C"": 0.1, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.85,3691,9897,f_dcss_15,15,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count"", ""digit_count"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""char_type_transition_count""]",0.85,0.7032943427668029,0.7065882723251485,0.4568682159280019,21.948904515673167,"[0, 1]",0.5431315911870527,0.2337643389938927,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_15.parquet
0.2477863189646784,0.5243045298773805,primary_domain_filtered,,17,30905,0.949404030474318,0.0150974000000019,3.329598835542846e-07,0.2260312085963681,lr,20261001,32552,8556,41108,0.2244899277469854,0.2164841293986411,0.998013090229079,r00,0.5457978099212152,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.93,1647,8539,f_dcss_20,20,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count"", ""digit_count"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""registrable_domain_length"", ""query_parameter_count"", ""special_char_ratio"", ""digit_ratio"", ""subdomain_depth""]",0.93,0.7539468243957624,0.7550247393966115,0.45419963366270305,25.2137552811488,"[0, 1]",0.5457978099212152,0.2244899277469854,0.0,0.0,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_20.parquet
0.2556513684581964,0.5222736656141483,unfiltered,,20,33731,0.953445644185652,0.0150974000000019,3.329598835542846e-07,0.2298586694224456,lr,20261001,35378,9965,45343,0.2326975075066184,0.2276994230240864,0.9979929754139488,r00,0.5354648897349101,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.93,1647,9945,f_dcss_20,20,"[""hostname_length"", ""path_segment_count"", ""letter_count"", ""path_length"", ""query_length"", ""url_length"", ""question_mark_count"", ""dot_count"", ""token_mean_length"", ""slash_count"", ""digit_count"", ""hyphen_count"", ""token_max_length"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""registrable_domain_length"", ""query_parameter_count"", ""special_char_ratio"", ""digit_ratio"", ""subdomain_depth""]",0.93,0.7459198248997857,0.7468969891859097,0.46453232477955736,25.012142990099626,"[0, 1]",0.5354648897349101,0.23269750750661844,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part11_dcss_innovation\predictions\main_comparison\external\phiusiil\r00\lr\f_dcss_20.parquet
0.2076238201809866,0.4987297125404904,primary_domain_filtered,,22,32551,0.9999692799213566,0.0140045000000021,3.088569349183379e-07,0.1719450433854136,lr,20261001,32552,8556,41108,0.1980326253392886,0.2077157113301691,0.9974287050023376,r00,0.4688259259166705,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.93,1,8534,f_mi,15,"[""longest_repeated_char_run"", ""subdomain_depth"", ""char_type_transition_count"", ""letter_ratio"", ""token_count"", ""special_char_count"", ""special_char_ratio"", ""url_char_entropy"", ""path_length"", ""path_segment_count"", ""token_mean_length"", ""url_length"", ""dot_count"", ""slash_count"", ""letter_count""]",0.93,0.7919949313993784,0.7920742301559848,0.5311740740833294,27.179357525453057,,0.4688259259166705,0.19803262533928867,0.0,8.326672684688674e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\phiusiil\r00\lr\f_mi.parquet
0.2187327702181152,0.4976057035737921,unfiltered,,48,35377,0.9999717338458928,0.0140045000000021,3.088569349183379e-07,0.179492205776857,lr,20261001,35378,9965,45343,0.2065005221387813,0.2189473219410959,0.9951831409934772,r00,0.4604979560294374,S4-external,lr_c1_balanced,"{""C"": 1.0, ""class_weight"": ""balanced""}",phiusiil,iscx_url2016_binary,0.93,1,9917,f_mi,15,"[""longest_repeated_char_run"", ""subdomain_depth"", ""char_type_transition_count"", ""letter_ratio"", ""token_count"", ""special_char_count"", ""special_char_ratio"", ""url_char_entropy"", ""path_length"", ""path_segment_count"", ""token_mean_length"", ""url_length"", ""dot_count"", ""slash_count"", ""letter_count""]",0.93,0.7804474228865751,0.7805873441556738,0.5395020453888344,26.793530111062385,,0.4604979560294374,0.20650052213878137,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\phiusiil\r00\lr\f_mi.parquet
0.2498297168434368,0.5255086162136985,primary_domain_filtered,,19,30819,0.9467621037109856,0.0197248999999999,4.3501532761396323e-07,0.2286997214498346,lr,20261001,32552,8556,41108,0.223461080315988,0.2169173696513873,0.9977793361383824,r00,0.5430020763125243,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.94,1733,8537,f_permutation,15,"[""hostname_length"", ""path_length"", ""letter_count"", ""path_segment_count"", ""url_length"", ""token_mean_length"", ""query_length"", ""longest_repeated_char_run"", ""slash_count"", ""dot_count"", ""token_max_length"", ""question_mark_count"", ""hyphen_count"", ""query_parameter_count"", ""special_char_ratio""]",0.94,0.7523593191094277,0.7533405529168992,0.4569977405734024,25.196373321215432,,0.5430020763125243,0.22346108031598808,0.0,8.326672684688674e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\phiusiil\r00\lr\f_permutation.parquet
0.2574818604856317,0.5233385833967986,unfiltered,,23,33645,0.951014754932444,0.0197248999999999,4.3501532761396323e-07,0.2323201505754022,lr,20261001,35378,9965,45343,0.2315123767158086,0.2280955330717874,0.9976919217260412,r00,0.5321930036829396,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.94,1733,9942,f_permutation,15,"[""hostname_length"", ""path_length"", ""letter_count"", ""path_segment_count"", ""url_length"", ""token_mean_length"", ""query_length"", ""longest_repeated_char_run"", ""slash_count"", ""dot_count"", ""token_max_length"", ""question_mark_count"", ""hyphen_count"", ""query_parameter_count"", ""special_char_ratio""]",0.94,0.7444798207134504,0.7453147585725791,0.4678063396572838,24.996738222235134,,0.5321930036829396,0.23151237671580863,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part8_traditional_baselines_and_error_analysis\predictions\external\phiusiil\r00\lr\f_permutation.parquet
0.2339447309526126,0.5155646675033329,primary_domain_filtered,master,17,31474,0.9668837552224132,0.0099431999999999,2.192885340625881e-07,0.2078502493129146,lr,20261001,32552,8556,41108,0.2172175532672141,0.213405643165971,0.998013090229079,r00,0.5262098192429997,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.91,1078,8539,f_single,15,"[""hostname_length"", ""letter_count"", ""path_length"", ""path_segment_count"", ""query_length"", ""url_length"", ""question_mark_count"", ""slash_count"", ""dot_count"", ""token_mean_length"", ""hyphen_count"", ""longest_repeated_char_run"", ""query_parameter_count"", ""token_max_length"", ""digit_ratio""]",0.91,0.7668860409458363,0.7672935903354162,0.4737900622714233,25.85310111762907,,0.5262098192429997,0.21721755326721415,0.0,5.551115123125783e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\phiusiil\r00\lr\f_single.parquet
0.2429923031118364,0.5139810666974299,unfiltered,master,25,34300,0.969529085872576,0.0099431999999999,2.192885340625881e-07,0.2129275457400912,lr,20261001,35378,9965,45343,0.2256546618853637,0.2246835443037974,0.997491219267436,r00,0.5165495410657296,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.91,1078,9940,f_single,15,"[""hostname_length"", ""letter_count"", ""path_length"", ""path_segment_count"", ""query_length"", ""url_length"", ""question_mark_count"", ""slash_count"", ""dot_count"", ""token_mean_length"", ""hyphen_count"", ""longest_repeated_char_run"", ""query_parameter_count"", ""token_max_length"", ""digit_ratio""]",0.91,0.7576833097265825,0.7579397126506578,0.4834502646310535,25.592406811328136,,0.5165495410657296,0.22565466188536373,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\phiusiil\r00\lr\f_single.parquet
0.2319499854043008,0.5143482227623057,primary_domain_filtered,master,16,31557,0.9694335217498156,0.0086507,1.9078358291246745e-07,0.2051744852189939,lr,20261001,32552,8556,41108,0.2168910295653161,0.2129835149761827,0.9981299672744272,r00,0.5252822602906088,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.91,995,8540,f_stable,13,"[""letter_count"", ""hostname_length"", ""path_segment_count"", ""query_length"", ""path_length"", ""url_length"", ""slash_count"", ""dot_count"", ""token_mean_length"", ""question_mark_count"", ""token_max_length"", ""hyphen_count"", ""longest_repeated_char_run""]",0.91,0.7688543608030722,0.7693143861916255,0.4747177217570311,25.980897561142914,,0.5252822602906088,0.21689102956531614,0.0,2.7755575615628914e-17,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\phiusiil\r00\lr\f_stable.parquet
0.2411838652052136,0.5128581969166377,unfiltered,master,24,34383,0.9718751766634632,0.0086507,1.9078358291246745e-07,0.2104500189984676,lr,20261001,35378,9965,45343,0.2253823518207771,0.2242802996119483,0.9975915704967386,r00,0.5157595183685609,S4-external,lr_c1,"{""C"": 1.0, ""class_weight"": null}",phiusiil,iscx_url2016_binary,0.91,995,9941,f_stable,13,"[""letter_count"", ""hostname_length"", ""path_segment_count"", ""query_length"", ""path_length"", ""url_length"", ""slash_count"", ""dot_count"", ""token_mean_length"", ""question_mark_count"", ""token_max_length"", ""hyphen_count"", ""longest_repeated_char_run""]",0.91,0.7594669593867982,0.7597473539982661,0.48424039086205295,25.708169357085318,,0.5157595183685609,0.2253823518207771,0.0,0.0,0,${EXPERIMENT_ROOT}\part7_external_transfer\predictions\phiusiil\r00\lr\f_stable.parquet
0.2078427556679965,0.4992987377279102,primary_domain_filtered,master,12,32552,1.0,0.069092300000193,1.523769931415942e-06,0.1720776605171997,rf,20261001,32552,8556,41108,0.1944548006536832,0.2079034455908117,0.9985974754558204,r00,0.4576542422259961,S4-external,rf_depth24_leaf2,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",phiusiil,iscx_url2016_binary,0.8,0,8544,f_all,35,"[""url_length"", ""hostname_length"", ""path_length"", ""query_length"", ""fragment_length"", ""digit_count"", ""letter_count"", ""special_char_count"", ""digit_ratio"", ""letter_ratio"", ""special_char_ratio"", ""dot_count"", ""hyphen_count"", ""underscore_count"", ""slash_count"", ""question_mark_count"", ""equals_sign_count"", ""percent_sign_count"", ""at_sign_count"", ""subdomain_depth"", ""path_segment_count"", ""query_parameter_count"", ""has_port"", ""has_userinfo"", ""host_is_ip"", ""tld_length"", ""registrable_domain_length"", ""domain_digit_ratio"", ""domain_hyphen_ratio"", ""url_char_entropy"", ""longest_repeated_char_run"", ""char_type_transition_count"", ""token_count"", ""token_mean_length"", ""token_max_length""]",0.8,0.7918077207801387,0.791796442301424,0.5423337530307892,26.94861411019428,,0.4576662469692108,0.1944604101380837,1.2004743214721891e-05,5.609484400509457e-06,0,${EXPERIMENT_ROOT}\part4_baseline_models\predictions\s4\phiusiil\r00\rf\s4_predictions.parquet
