source_dataset,target_dataset,repetition,model,fpr_budget,threshold_variant,threshold,evaluation_scope,validation_within_budget,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
iscx_url2016_binary,phiusiil,r00,lr,0.01,safer_neighbor,0.99995518996249,source_validation,True,6798,5303,1495,0.8078846719623418,0.5759392834370902,0.8203389830508474,0.16187290969899665,0.5798846718409444,0.807189342563085,0.5189326796973293,0.009994342824816142,5250,53,1253,242,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r00,lr,0.01,safer_neighbor,0.99995518996249,source_s3_test,True,6879,5388,1491,0.8770170082860881,0.716297786720322,1.0,0.43259557344064387,0.7655698027182078,0.9949268737891342,0.9905646626289779,0.0,5388,0,846,645,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,lr,0.01,safer_neighbor,0.99995518996249,external_primary,True,234382,134739,99643,0.34274816325485746,0.35959918191462026,0.31681201387252095,0.47213552382003754,0.3404763837662769,0.3610150673800047,0.45585896343103943,0.752937159990797,33289,101450,52598,47045,0.754864764989927,0.754869535252399,7529.37159990797
iscx_url2016_binary,phiusiil,r00,lr,0.01,selected,0.9999528191393294,source_validation,True,6798,5303,1495,0.8080317740511915,0.5762737315976254,0.8209459459459459,0.1625418060200669,0.5804052026332425,0.807189342563085,0.5189326796973293,0.009994342824816142,5250,53,1252,243,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r00,lr,0.01,selected,0.9999528191393294,source_s3_test,True,6879,5388,1491,0.8774531181857829,0.7173038229376257,1.0,0.4346076458752515,0.7666685135231539,0.9949268737891342,0.9905646626289779,0.0,5388,0,843,648,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,lr,0.01,selected,0.9999528191393294,external_primary,True,234382,134739,99643,0.331527165055337,0.3505466790095634,0.3126400231264002,0.4775649067169796,0.3277934549809891,0.3610150673800047,0.45585896343103943,0.7764715486978528,30118,104621,52057,47586,0.7783328383123204,0.778337705408181,7764.715486978528
iscx_url2016_binary,phiusiil,r00,lr,0.01,more_permissive_neighbor,0.9999522228411408,source_validation,False,6798,5303,1495,0.8078846719623418,0.5761794453445611,0.8181818181818182,0.1625418060200669,0.580282448141066,0.807189342563085,0.5189326796973293,0.010182915330944748,5249,54,1252,243,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r00,lr,0.01,more_permissive_neighbor,0.9999522228411408,source_s3_test,True,6879,5388,1491,0.8774531181857829,0.7173038229376257,1.0,0.4346076458752515,0.7666685135231539,0.9949268737891342,0.9905646626289779,0.0,5388,0,843,648,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,lr,0.01,more_permissive_neighbor,0.9999522228411408,external_primary,True,234382,134739,99643,0.3303922656176669,0.3497268860367437,0.3124095620347151,0.47884949268889937,0.3264240028910258,0.3610150673800047,0.45585896343103943,0.7793957206154121,29724,105015,51929,47714,0.7812481895634884,0.7812530686677452,7793.95720615412
iscx_url2016_binary,phiusiil,r00,rf,0.001,safer_neighbor,0.7003152874087114,source_validation,True,6798,5303,1495,0.9983818770226537,0.997281717863997,0.9973190348525469,0.9953177257525083,0.9976402598964444,0.9991497208937706,0.9984217403508147,0.0007542900245144258,5299,4,7,1488,0.0016790627026572688,0.0017252634333790899,7.542900245144257
iscx_url2016_binary,phiusiil,r00,rf,0.001,safer_neighbor,0.7003152874087114,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.9986586183769282,1.0,0.9973172367538564,0.9991428795707794,0.9999941495047991,0.9999791813144294,0.0,5388,0,4,1487,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,rf,0.001,safer_neighbor,0.7003152874087114,external_primary,True,234382,134739,99643,0.4129028679676767,0.48561865861124215,0.41801430570673304,0.9712373172224843,0.29223726367092545,0.35614715128754004,0.35326484523464863,1.0,0,134739,2866,96777,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,rf,0.001,selected,0.6994381997733801,source_validation,True,6798,5303,1495,0.9982347749338041,0.9971874316109326,0.9966510381781648,0.9953177257525083,0.9974263570117574,0.9991497208937706,0.9984217403508147,0.0009428625306430323,5298,5,7,1488,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r00,rf,0.001,selected,0.6994381997733801,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.9986586183769282,1.0,0.9973172367538564,0.9991428795707794,0.9999941495047991,0.9999791813144294,0.0,5388,0,4,1487,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,rf,0.001,selected,0.6994381997733801,external_primary,True,234382,134739,99643,0.4129284672031129,0.485648766094959,0.4180293881359007,0.971297532189918,0.2922500868147298,0.35614715128754004,0.35326484523464863,1.0,0,134739,2860,96783,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,rf,0.001,more_permissive_neighbor,0.6991670189830387,source_validation,False,6798,5303,1495,0.9980876728449544,0.9970931453578684,0.9959839357429718,0.9953177257525083,0.9972125567860257,0.9991497208937706,0.9984217403508147,0.0011314350367716388,5297,6,7,1488,0.0021864573516143637,0.002231920222397678,11.314350367716388
iscx_url2016_binary,phiusiil,r00,rf,0.001,more_permissive_neighbor,0.6991670189830387,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.9986586183769282,1.0,0.9973172367538564,0.9991428795707794,0.9999941495047991,0.9999791813144294,0.0,5388,0,4,1487,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,rf,0.001,more_permissive_neighbor,0.6991670189830387,external_primary,True,234382,134739,99643,0.41294126682083093,0.48566381983681745,0.41803692905733725,0.9713276396736349,0.2922564982123877,0.35614715128754004,0.35326484523464863,1.0,0,134739,2857,96786,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,rf,0.01,safer_neighbor,0.6252034887720953,source_validation,True,6798,5303,1495,0.9916151809355693,0.9934248740379806,0.9662775616083009,0.9966555183946488,0.9879166199815559,0.9991497208937706,0.9984217403508147,0.009805770318687535,5251,52,5,1490,0.012294868594507628,0.012338697906062448,98.05770318687534
iscx_url2016_binary,phiusiil,r00,rf,0.01,safer_neighbor,0.6252034887720953,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.998901164970521,0.9993284083277367,0.9979879275653923,0.9991432958761385,0.9999941495047991,0.9999791813144294,0.0001855976243504083,5387,1,3,1488,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r00,rf,0.01,safer_neighbor,0.6252034887720953,external_primary,True,234382,134739,99643,0.4161198385541552,0.489402165731662,0.4199035605114737,0.978804331463324,0.29384507385971625,0.35614715128754004,0.35326484523464863,1.0,0,134739,2112,97531,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,rf,0.01,selected,0.6250658413718605,source_validation,True,6798,5303,1495,0.9914680788467196,0.9933305877849163,0.9656513285806869,0.9966555183946488,0.9877075138789453,0.9991497208937706,0.9984217403508147,0.009994342824816142,5250,53,5,1490,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r00,rf,0.01,selected,0.6250658413718605,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.998901164970521,0.9993284083277367,0.9979879275653923,0.9991432958761385,0.9999941495047991,0.9999791813144294,0.0001855976243504083,5387,1,3,1488,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r00,rf,0.01,selected,0.6250658413718605,external_primary,True,234382,134739,99643,0.4161326381718733,0.48941721947352046,0.4199110529420122,0.9788344389470409,0.29385145639258126,0.35614715128754004,0.35326484523464863,1.0,0,134739,2109,97534,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,rf,0.01,more_permissive_neighbor,0.6245263322263629,source_validation,False,6798,5303,1495,0.99132097675787,0.993236301531852,0.9650259067357513,0.9966555183946488,0.9874985050364957,0.9991497208937706,0.9984217403508147,0.010182915330944748,5249,54,5,1490,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r00,rf,0.01,more_permissive_neighbor,0.6245263322263629,source_s3_test,True,6879,5388,1491,0.9994185201337403,0.998901164970521,0.9993284083277367,0.9979879275653923,0.9991432958761385,0.9999941495047991,0.9999791813144294,0.0001855976243504083,5387,1,3,1488,0.0008314928913130059,0.000880144152653755,1.855976243504083
iscx_url2016_binary,phiusiil,r00,rf,0.01,more_permissive_neighbor,0.6245263322263629,external_primary,True,234382,134739,99643,0.4161539708680701,0.4894423090432845,0.41992353989615894,0.978884618086569,0.2938620936909686,0.35614715128754004,0.35326484523464863,1.0,0,134739,2104,97539,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,safer_neighbor,0.9014869928359985,source_validation,True,6798,5303,1495,0.9988231832892027,0.9980449004381315,0.9979906229068989,0.9966555183946488,0.9982842380078383,0.9991869308531739,0.9985061805934137,0.0005657175183858194,5300,3,5,1490,0.0014146789978716247,0.0014614712276437166,5.657175183858194
iscx_url2016_binary,phiusiil,r00,xgb,0.001,safer_neighbor,0.9014869928359985,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,safer_neighbor,0.9014869928359985,external_primary,True,234382,134739,99643,0.4183043066447082,0.49197133767550155,0.42117947263963706,0.9839426753510031,0.294932691584568,0.3849590340076806,0.39722834662163,1.0,0,134739,1600,98043,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,selected,0.8989022374153137,source_validation,True,6798,5303,1495,0.9985289791115034,0.997856327932003,0.9966555183946488,0.9966555183946488,0.997856327932003,0.9991869308531739,0.9985061805934137,0.0009428625306430323,5298,5,5,1490,0.0019356587371852768,0.0019814389889635502,9.428625306430323
iscx_url2016_binary,phiusiil,r00,xgb,0.001,selected,0.8989022374153137,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,selected,0.8989022374153137,external_primary,True,234382,134739,99643,0.4183597716548199,0.4920365705568881,0.421211795785992,0.9840731411137762,0.29496026326713554,0.3849590340076806,0.39722834662163,1.0,0,134739,1587,98056,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,more_permissive_neighbor,0.8949545621871948,source_validation,False,6798,5303,1495,0.9983818770226537,0.9977620416789386,0.9959893048128342,0.9966555183946488,0.9976425268261172,0.9991869308531739,0.9985061805934137,0.0011314350367716388,5297,6,5,1490,0.0021864573516143637,0.002231920222397678,11.314350367716388
iscx_url2016_binary,phiusiil,r00,xgb,0.001,more_permissive_neighbor,0.8949545621871948,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.001,more_permissive_neighbor,0.8949545621871948,external_primary,True,234382,134739,99643,0.4184280362826497,0.4921168571801331,0.42125157316449824,0.9842337143602662,0.2949941946855806,0.3849590340076806,0.39722834662163,1.0,0,134739,1571,98072,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,safer_neighbor,0.836277186870575,source_validation,True,6798,5303,1495,0.9916151809355693,0.9934248740379806,0.9662775616083009,0.9966555183946488,0.9879166199815559,0.9991869308531739,0.9985061805934137,0.009805770318687535,5251,52,5,1490,0.012294868594507628,0.012338697906062448,98.05770318687534
iscx_url2016_binary,phiusiil,r00,xgb,0.01,safer_neighbor,0.836277186870575,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,safer_neighbor,0.836277186870575,external_primary,True,234382,134739,99643,0.4192088129634528,0.4930351354334976,0.42170613835549414,0.9860702708669952,0.2953820531089446,0.3849590340076806,0.39722834662163,1.0,0,134739,1388,98255,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,selected,0.8357203006744385,source_validation,True,6798,5303,1495,0.9914680788467196,0.9933305877849163,0.9656513285806869,0.9966555183946488,0.9877075138789453,0.9991869308531739,0.9985061805934137,0.009994342824816142,5250,53,5,1490,0.012504283516602712,0.012548120729920856,99.94342824816142
iscx_url2016_binary,phiusiil,r00,xgb,0.01,selected,0.8357203006744385,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,selected,0.8357203006744385,external_primary,True,234382,134739,99643,0.4192088129634528,0.4930351354334976,0.42170613835549414,0.9860702708669952,0.2953820531089446,0.3849590340076806,0.39722834662163,1.0,0,134739,1388,98255,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,more_permissive_neighbor,0.8356402516365051,source_validation,False,6798,5303,1495,0.99132097675787,0.993236301531852,0.9650259067357513,0.9966555183946488,0.9874985050364957,0.9991869308531739,0.9985061805934137,0.010182915330944748,5249,54,5,1490,0.012713498278419146,0.012757343772344222,101.82915330944748
iscx_url2016_binary,phiusiil,r00,xgb,0.01,more_permissive_neighbor,0.8356402516365051,source_s3_test,True,6879,5388,1491,0.9997092600668702,0.9993293091884641,1.0,0.9986586183769283,0.9995716479380692,0.9999997510427574,0.9999991006491626,0.0,5388,0,2,1489,0.0005018904171793875,0.0005558462533632138,0.0
iscx_url2016_binary,phiusiil,r00,xgb,0.01,more_permissive_neighbor,0.8356402516365051,external_primary,True,234382,134739,99643,0.4192088129634528,0.4930351354334976,0.42170613835549414,0.9860702708669952,0.2953820531089446,0.3849590340076806,0.39722834662163,1.0,0,134739,1388,98255,0.9999999999999998,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,lr,0.001,safer_neighbor,0.6654403452202051,source_validation,True,6879,5388,1491,0.9901148422735863,0.9781666987821509,0.9972047519217331,0.9570757880617036,0.9852264449704877,0.9930059197053143,0.9866647412768903,0.0007423904974016332,5384,4,64,1427,0.0016525908019827933,0.0016980590445022546,7.423904974016332
iscx_url2016_binary,phiusiil,r01,lr,0.001,safer_neighbor,0.6654403452202051,source_s3_test,True,6798,5303,1495,0.7766990291262136,0.8513497439765589,0.49612403100775193,0.9846153846153847,0.7468007828460109,0.7957819042291326,0.49369154086124045,0.28191589666226663,3808,1495,23,1472,0.29218793336853377,0.29226031215362597,2819.1589666226664
iscx_url2016_binary,phiusiil,r01,lr,0.001,safer_neighbor,0.6654403452202051,external_primary,True,233296,134740,98556,0.4062950072011522,0.4808707167448679,0.41296211576585407,0.9616969032834125,0.2889472410163117,0.43213492798154673,0.5052404781822695,0.9999554697936767,6,134734,3775,94781,0.999976972643682,0.9999806068139377,9999.554697936766
iscx_url2016_binary,phiusiil,r01,lr,0.001,selected,0.6628052863389015,source_validation,True,6879,5388,1491,0.9899694723070214,0.9780738999699758,0.9965083798882681,0.9570757880617036,0.98501293229816,0.9930059197053143,0.9866647412768903,0.0009279881217520415,5383,5,64,1427,0.0019051422661812134,0.001950196203570416,9.279881217520416
iscx_url2016_binary,phiusiil,r01,lr,0.001,selected,0.6628052863389015,source_s3_test,True,6798,5303,1495,0.7766990291262136,0.8513497439765589,0.49612403100775193,0.9846153846153847,0.7468007828460109,0.7957819042291326,0.49369154086124045,0.28191589666226663,3808,1495,23,1472,0.29218793336853377,0.29226031215362597,2819.1589666226664
iscx_url2016_binary,phiusiil,r01,lr,0.001,selected,0.6628052863389015,external_primary,True,233296,134740,98556,0.40642359920444415,0.4810229144801656,0.41303883770066874,0.9620012987540079,0.28901226965303617,0.43213492798154673,0.5052404781822695,0.9999554697936767,6,134734,3745,94811,0.999976972643682,0.9999806068139377,9999.554697936766
iscx_url2016_binary,phiusiil,r01,lr,0.001,more_permissive_neighbor,0.6575379099385931,source_validation,False,6879,5388,1491,0.9896787323738916,0.9778883023456253,0.995118549511855,0.9570757880617036,0.98458622395482,0.9930059197053143,0.9866647412768903,0.0012991833704528583,5381,7,64,1427,0.002394371329944868,0.002438866553210992,12.991833704528583
iscx_url2016_binary,phiusiil,r01,lr,0.001,more_permissive_neighbor,0.6575379099385931,source_s3_test,True,6798,5303,1495,0.7762577228596647,0.8510668852173662,0.49562289562289563,0.9846153846153847,0.746387550722144,0.7957819042291326,0.49369154086124045,0.2824816141806525,3805,1498,23,1472,0.292759540990106,0.29283197968830116,2824.8161418065247
iscx_url2016_binary,phiusiil,r01,lr,0.001,more_permissive_neighbor,0.6575379099385931,external_primary,True,233296,134740,98556,0.40662934640971127,0.48126643085664195,0.41316155109258557,0.9624883315069606,0.2891162907524534,0.43213492798154673,0.5052404781822695,0.9999554697936767,6,134734,3697,94859,0.999976972643682,0.9999806068139377,9999.554697936766
iscx_url2016_binary,phiusiil,r01,lr,0.01,safer_neighbor,0.6110918476731569,source_validation,True,6879,5388,1491,0.9848815234772496,0.9777365006669565,0.9651240778001341,0.9651240778001341,0.9777365006669565,0.9930059197053143,0.9866647412768903,0.009651076466221232,5336,52,52,1439,0.012101174486277443,0.012144290277718961,96.51076466221231
iscx_url2016_binary,phiusiil,r01,lr,0.01,safer_neighbor,0.6110918476731569,source_s3_test,True,6798,5303,1495,0.7756693145042659,0.8511700640200505,0.4949630624580255,0.9859531772575251,0.7459527893364057,0.7957819042291326,0.49369154086124045,0.2836130492174241,3799,1504,21,1474,0.2939026969106957,0.29397525542317743,2836.1304921742408
iscx_url2016_binary,phiusiil,r01,lr,0.01,safer_neighbor,0.6110918476731569,external_primary,True,233296,134740,98556,0.4080309992455936,0.48292811098601945,0.4139976687949061,0.9658265351678234,0.28981220603497587,0.43213492798154673,0.5052404781822695,0.9999703131957844,4,134736,3368,95188,0.9999866721640606,0.9999898595318395,9999.703131957844
iscx_url2016_binary,phiusiil,r01,lr,0.01,selected,0.6108290373528636,source_validation,True,6879,5388,1491,0.9847361535106847,0.9776437018547812,0.9644772117962467,0.9651240778001341,0.9775278783952062,0.9930059197053143,0.9866647412768903,0.00983667409057164,5335,53,52,1439,0.012307292341334828,0.012350415552132126,98.36674090571641
iscx_url2016_binary,phiusiil,r01,lr,0.01,selected,0.6108290373528636,source_s3_test,True,6798,5303,1495,0.7756693145042659,0.8511700640200505,0.4949630624580255,0.9859531772575251,0.7459527893364057,0.7957819042291326,0.49369154086124045,0.2836130492174241,3799,1504,21,1474,0.2939026969106957,0.29397525542317743,2836.1304921742408
iscx_url2016_binary,phiusiil,r01,lr,0.01,selected,0.6108290373528636,external_primary,True,233296,134740,98556,0.40805243124614227,0.48295347727523574,0.41401041190976345,0.9658772677462559,0.28982301757342604,0.43213492798154673,0.5052404781822695,0.9999703131957844,4,134736,3363,95193,0.9999866721640606,0.9999898595318395,9999.703131957844
iscx_url2016_binary,phiusiil,r01,lr,0.01,more_permissive_neighbor,0.6104386962793819,source_validation,False,6879,5388,1491,0.9845907835441198,0.977550903042606,0.9638312123241795,0.9651240778001341,0.9773193558517153,0.9930059197053143,0.9866647412768903,0.01002227171492205,5334,54,52,1439,0.012513213240251593,0.012556344243744272,100.2227171492205
iscx_url2016_binary,phiusiil,r01,lr,0.01,more_permissive_neighbor,0.6104386962793819,source_s3_test,True,6798,5303,1495,0.7756693145042659,0.8511700640200505,0.4949630624580255,0.9859531772575251,0.7459527893364057,0.7957819042291326,0.49369154086124045,0.2836130492174241,3799,1504,21,1474,0.2939026969106957,0.29397525542317743,2836.1304921742408
iscx_url2016_binary,phiusiil,r01,lr,0.01,more_permissive_neighbor,0.6104386962793819,external_primary,True,233296,134740,98556,0.4080610040463617,0.4829636237909223,0.41401550900052625,0.965897560777629,0.28982734209667954,0.43213492798154673,0.5052404781822695,0.9999703131957844,4,134736,3361,95195,0.9999866721640606,0.9999898595318395,9999.703131957844
iscx_url2016_binary,phiusiil,r01,rf,0.001,safer_neighbor,0.5350107956837167,source_validation,True,6879,5388,1491,0.9988370402674808,0.9980448765346347,0.9979852249832102,0.9966465459423206,0.998286591752277,0.9999764735405754,0.9999171342448795,0.0005567928730512249,5385,3,5,1486,0.0013923746395521134,0.0014384255243774981,5.567928730512249
iscx_url2016_binary,phiusiil,r01,rf,0.001,safer_neighbor,0.5350107956837167,source_s3_test,True,6798,5303,1495,0.8989408649602825,0.9345048584224113,0.6856617647058824,0.9979933110367893,0.8718191942154006,0.9992216181034652,0.9983479128726319,0.1289835941919668,4619,684,3,1492,0.13674410899195205,0.1368001535713231,1289.8359419196681
iscx_url2016_binary,phiusiil,r01,rf,0.001,safer_neighbor,0.5350107956837167,external_primary,True,233296,134740,98556,0.41608514505177974,0.4924662121027639,0.41875062011725067,0.9849324242055278,0.2938277733550869,0.32937547241842685,0.34044919180953853,1.0,0,134740,1485,97071,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,rf,0.001,selected,0.5118522664259408,source_validation,True,6879,5388,1491,0.9985463003343509,0.9978592789102843,0.9966465459423206,0.9966465459423206,0.9978592789102843,0.9999764735405754,0.9999171342448795,0.0009279881217520415,5383,5,5,1486,0.0019051422661812134,0.001950196203570416,9.279881217520416
iscx_url2016_binary,phiusiil,r01,rf,0.001,selected,0.5118522664259408,source_s3_test,True,6798,5303,1495,0.8759929390997352,0.9200363648518508,0.6396743787489289,0.9986622073578595,0.8467635152112918,0.9992216181034652,0.9983479128726319,0.158589477654158,4462,841,2,1493,0.1670143256052074,0.16707355192045378,1585.89477654158
iscx_url2016_binary,phiusiil,r01,rf,0.001,selected,0.5118522664259408,external_primary,True,233296,134740,98556,0.41673667786845897,0.4932373472949389,0.41913149942016614,0.9864746945898778,0.2941525298091789,0.32937547241842685,0.34044919180953853,1.0,0,134740,1333,97223,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,rf,0.001,more_permissive_neighbor,0.5086382528892642,source_validation,False,6879,5388,1491,0.9982555604012211,0.9976736812859339,0.9953114534494307,0.9966465459423206,0.9974323799077414,0.9999764735405754,0.9999171342448795,0.0012991833704528583,5381,7,5,1486,0.002394371329944868,0.002438866553210992,12.991833704528583
iscx_url2016_binary,phiusiil,r01,rf,0.001,more_permissive_neighbor,0.5086382528892642,source_s3_test,True,6798,5303,1495,0.8723153868784936,0.9176792085252432,0.6328952946163628,0.9986622073578595,0.8428403511158731,0.9992216181034652,0.9983479128726319,0.1633037903073732,4437,866,2,1493,0.17182438809105827,0.1718841203275047,1633.037903073732
iscx_url2016_binary,phiusiil,r01,rf,0.001,more_permissive_neighbor,0.5086382528892642,external_primary,True,233296,134740,98556,0.41680097387010495,0.49331344616258777,0.419169059134918,0.9866268923251755,0.29418456195126674,0.32937547241842685,0.34044919180953853,1.0,0,134740,1318,97238,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,rf,0.01,safer_neighbor,0.3711821306969461,source_validation,True,6879,5388,1491,0.9936037214711441,0.9959168522642909,0.9713355048859935,1.0,0.9906797320476851,0.9999764735405754,0.9999171342448795,0.008166295471417966,5344,44,0,1491,0.010444409786574403,0.010487482127161302,81.66295471417966
iscx_url2016_binary,phiusiil,r01,rf,0.01,safer_neighbor,0.3711821306969461,source_s3_test,True,6798,5303,1495,0.7817005001471021,0.8595988766376323,0.5018487394957983,0.9986622073578595,0.7526983160436955,0.9992216181034652,0.9983479128726319,0.27946445408259474,3821,1482,2,1493,0.28971073748312837,0.2897828565989097,2794.6445408259474
iscx_url2016_binary,phiusiil,r01,rf,0.01,safer_neighbor,0.3711821306969461,external_primary,True,233296,134740,98556,0.41959142034154034,0.49661613701854784,0.42079448392074936,0.9932322740370957,0.2955719612905174,0.32937547241842685,0.34044919180953853,1.0,0,134740,667,97889,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,rf,0.01,selected,0.36814710376916465,source_validation,True,6879,5388,1491,0.9922953917720599,0.9950816629547141,0.9656735751295337,1.0,0.9887972104489557,0.9999764735405754,0.9999171342448795,0.00983667409057164,5335,53,0,1491,0.012307292341334828,0.012350415552132126,98.36674090571641
iscx_url2016_binary,phiusiil,r01,rf,0.01,selected,0.36814710376916465,source_s3_test,True,6798,5303,1495,0.7809649897028538,0.8591274453723108,0.501006711409396,0.9986622073578595,0.7520064630764907,0.9992216181034652,0.9983479128726319,0.2804073166132378,3816,1487,2,1493,0.290663549370043,0.2907357683674526,2804.073166132378
iscx_url2016_binary,phiusiil,r01,rf,0.01,selected,0.36814710376916465,external_primary,True,233296,134740,98556,0.41964285714285715,0.4966770161126669,0.4208243602804321,0.9933540322253338,0.29559748427672955,0.32937547241842685,0.34044919180953853,1.0,0,134740,655,97901,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,rf,0.01,more_permissive_neighbor,0.3659081528550271,source_validation,False,6879,5388,1491,0.9914231719726705,0.9945248700816629,0.9619354838709677,1.0,0.9875466076709651,0.9999764735405754,0.9999171342448795,0.01095025983667409,5329,59,0,1491,0.013540041764386987,0.013583216772392857,109.5025983667409
iscx_url2016_binary,phiusiil,r01,rf,0.01,more_permissive_neighbor,0.3659081528550271,source_s3_test,True,6798,5303,1495,0.7802294792586054,0.8586560141069893,0.5001675041876047,0.9986622073578595,0.751315093556071,0.9992216181034652,0.9983479128726319,0.28135017914388083,3811,1492,2,1493,0.29161630592468873,0.2916886247927078,2813.501791438808
iscx_url2016_binary,phiusiil,r01,rf,0.01,more_permissive_neighbor,0.3659081528550271,external_primary,True,233296,134740,98556,0.4196642891434058,0.4967023824018832,0.42083680785399274,0.9934047648037664,0.29560811830846434,0.32937547241842685,0.34044919180953853,1.0,0,134740,650,97906,1.0,1.0,10000.0
iscx_url2016_binary,phiusiil,r01,xgb,0.001,safer_neighbor,0.12219125032424927,source_validation,True,6879,5388,1491,0.9991277802006105,0.9989581139397633,0.9973208305425318,0.9986586183769283,0.9987161899538707,0.9999982572993018,0.9999937297680078,0.0007423904974016332,5384,4,2,1489,0.0016525908019827933,0.0016980590445022546,7.423904974016332
iscx_url2016_binary,phiusiil,r01,xgb,0.001,safer_neighbor,0.12219125032424927,source_s3_test,True,6798,5303,1495,0.7694910267725802,0.852013279540766,0.48823529411764705,0.9993311036789297,0.7413304508270713,0.9988365265575049,0.9977912168998239,0.2953045445973977,3737,1566,1,1494,0.3057107409280743,0.305784536587848,2953.0454459739767
iscx_url2016_binary,phiusiil,r01,xgb,0.001,safer_neighbor,0.12219125032424927,external_primary,True,233296,134740,98556,0.4192442219326521,0.49620520313324407,0.42059273784337,0.9924104062664881,0.2953996327437905,0.41450261883271755,0.4190261420565107,1.0,0,134740,748,97808,1.0,1.0,10000.0
