source_dataset,repetition,model,fpr_budget,holdout_index,threshold_selector,threshold,calibration_n,calibration_n_benign,audit_budget_exceeded,n_samples,n_benign,n_phishing,accuracy,balanced_accuracy,precision,recall,macro_f1,roc_auc,pr_auc,fpr,tn,fp,fn,tp,fpr_wilson_upper_95,fpr_clopper_pearson_upper_95,alerts_per_10000_benign
phiusiil,r07,rf,0.001,11,calibration_only,0.975894343302091,15120,10146,True,20555,9981,10574,0.9351009486742885,0.9368757988390539,0.998274374460742,0.875354643465103,0.9350236427337755,0.9992006184930866,0.999215742274249,0.001603045786995291,9965,16,1318,9256,0.0024103924761564965,0.0024337318033059757,16.030457869952908
phiusiil,r07,rf,0.001,12,full_validation,0.9819117647058824,18695,10176,False,16980,9951,7029,0.9779151943462897,0.9734501232736954,0.9990999099909991,0.9475032010243278,0.9770564662255778,0.9995517229187566,0.9994466865195115,0.0006029544769369913,9945,6,369,6660,0.0011655667834030293,0.0011897215793295695,6.029544769369912
phiusiil,r07,rf,0.001,12,calibration_only,0.984228600789372,18695,10176,False,16980,9951,7029,0.9742049469964664,0.9689060262121785,0.9995452478399273,0.9381135296628255,0.9731576464327111,0.9995517229187566,0.9994466865195115,0.00030147723846849563,9948,3,435,6594,0.0007541121495504701,0.0007789975597507965,3.014772384684956
phiusiil,r07,rf,0.001,13,full_validation,0.9819117647058824,18733,9997,True,16942,10130,6812,0.9657065281548813,0.9577152913475377,0.9976042165788213,0.9169113329418673,0.9638196636965408,0.9990494534063632,0.9985952469334276,0.0014807502467917078,10115,15,566,6246,0.002256129293123239,0.002279160716979175,14.807502467917079
phiusiil,r07,rf,0.001,13,calibration_only,0.942429751269298,18733,9997,True,16942,10130,6812,0.985243772872152,0.982635732540972,0.9938290186634557,0.9693188490898414,0.9845914114524676,0.9990494534063632,0.9985952469334276,0.004047384007897335,10089,41,209,6603,0.005225685568521854,0.0052483094854917905,40.473840078973346
phiusiil,r07,rf,0.001,14,full_validation,0.9819117647058824,14656,9990,False,21019,10137,10882,0.9137447071697036,0.9166635300753868,0.9988997689514798,0.834313545304172,0.9135297434281929,0.9992292869438373,0.9991766139025533,0.0009864851533984414,10127,10,1803,9079,0.001649436902012096,0.0016727231268711886,9.864851533984414
phiusiil,r07,rf,0.001,14,calibration_only,0.9745721265302169,14656,9990,True,21019,10137,10882,0.9367714924592035,0.9388716977699579,0.998018976123449,0.879617717331373,0.9367287984177676,0.9992292869438373,0.9991766139025533,0.0018743217914570386,10118,19,1310,9572,0.0027261560537700518,0.0027490409258162404,18.743217914570387
phiusiil,r07,rf,0.001,15,full_validation,0.9819117647058824,14670,10004,True,21005,10123,10882,0.9100690311830516,0.9131673977436472,0.9987798114254021,0.8274214298842124,0.9098181006397208,0.9990674980772702,0.9991297758007269,0.0010866343969179097,10112,11,1878,9004,0.0017747384101630076,0.0017979879849162946,10.866343969179097
phiusiil,r07,rf,0.001,15,calibration_only,0.9764099529221866,14670,10004,True,21005,10123,10882,0.9296834087122113,0.932080516248199,0.9983045459362085,0.8657415916191876,0.9296083287343007,0.9990674980772702,0.9991297758007269,0.0015805591227896869,10107,16,1461,9421,0.0023765969825069637,0.0023996067283338428,15.805591227896869
phiusiil,r07,rf,0.001,16,full_validation,0.9819117647058824,22156,10159,False,13519,9968,3551,0.9671573341223463,0.9382075584704057,0.9974383605507525,0.8772176851591101,0.9558349987082565,0.9987577680286294,0.9972237185514273,0.0008025682182985554,9960,8,436,3115,0.0014237719756109493,0.0014476315083323814,8.025682182985554
phiusiil,r07,rf,0.001,16,calibration_only,0.9776105760190202,22156,10159,True,13519,9968,3551,0.9750721207189881,0.9537269614780816,0.9959876543209877,0.9087580963108983,0.9668655279147615,0.9987577680286294,0.9972237185514273,0.0013041733547351525,9955,13,324,3227,0.0020491961772091754,0.00207269446110337,13.041733547351525
phiusiil,r07,rf,0.001,17,full_validation,0.9819117647058824,18923,10046,True,16752,10081,6671,0.9706900668576887,0.9634778040043241,0.9982263785875524,0.9280467695997602,0.9690295077510329,0.9991720861055431,0.998842728717281,0.001091161591111993,10070,11,480,6191,0.0017821292468959311,0.0018054761795359589,10.91161591111993
phiusiil,r07,rf,0.001,17,calibration_only,0.9643995115853127,18923,10046,True,16752,10081,6671,0.981494746895893,0.977373575343867,0.9962552660321423,0.9571278668865237,0.9805607362448208,0.9991720861055431,0.998842728717281,0.0023807161987898025,10057,24,286,6385,0.003323596807464094,0.003346500681416397,23.807161987898024
phiusiil,r07,rf,0.001,18,full_validation,0.9819117647058824,16198,10102,False,19477,10025,9452,0.8997278841710735,0.8967096963473669,0.9990682816451484,0.7941176470588235,0.8980317503820635,0.999203984326108,0.9991067769821168,0.0006982543640897755,10018,7,1946,7506,0.001287293485293816,0.0013111304013324171,6.982543640897755
phiusiil,r07,rf,0.001,18,calibration_only,0.9819406148558335,16198,10102,False,19477,10025,9452,0.8996251989526107,0.8966038986325975,0.9990680335507922,0.7939060516292848,0.8979245776945086,0.999203984326108,0.9991067769821168,0.0006982543640897755,10018,7,1948,7504,0.001287293485293816,0.0013111304013324171,6.982543640897755
phiusiil,r07,rf,0.001,19,full_validation,0.9819117647058824,20555,10081,False,15120,10046,5074,0.9716269841269841,0.9582133655425484,0.9978563772775991,0.9174221521482065,0.967512247204348,0.99922316351484,0.9984897794219197,0.0009954210631096954,10036,10,419,4655,0.0016643717864312695,0.001687869955558514,9.954210631096954
phiusiil,r07,rf,0.001,19,calibration_only,0.9713156148558335,20555,10081,True,15120,10046,5074,0.9792328042328042,0.9700333530795786,0.9958333333333333,0.9420575482853765,0.9763907290188896,0.99922316351484,0.9984897794219197,0.001990842126219391,10026,20,294,4780,0.002868521609063501,0.00289158958807922,19.908421262193908
phiusiil,r07,rf,0.01,0,full_validation,0.7909647576379867,19331,10065,True,16344,10062,6282,0.989659813999021,0.9898379331810397,0.9826306647718301,0.9906080865966252,0.9890919902166841,0.9990693247867677,0.9987892625059951,0.010932220234545816,9952,110,59,6223,0.012773630904380145,0.012796469962426792,109.32220234545817
phiusiil,r07,rf,0.01,0,calibration_only,0.7800401519673632,19331,10065,True,16344,10062,6282,0.9893538913362702,0.9896193742065669,0.9817034700315458,0.9907672715695638,0.9887715807996817,0.9990693247867677,0.9987892625059951,0.011528523156430133,9946,116,58,6224,0.013414982330222609,0.013437842516594545,115.28523156430133
phiusiil,r07,rf,0.01,1,full_validation,0.7909647576379867,22438,9970,True,13237,10157,3080,0.9860240235702954,0.9837670169251838,0.9611341191462249,0.9795454545454545,0.9805594524452244,0.9982749245929812,0.9959467195766645,0.012011420695087132,10035,122,63,3017,0.013923821830396418,0.01394648245879142,120.11420695087132
phiusiil,r07,rf,0.01,1,calibration_only,0.7660894275733331,22438,9970,True,13237,10157,3080,0.9860240235702954,0.9855767853786461,0.956480605487228,0.9847402597402597,0.980628367720078,0.9982749245929812,0.9959467195766645,0.013586688982967412,10019,138,47,3033,0.015609835455172477,0.01563255806370892,135.8668898296741
phiusiil,r07,rf,0.01,2,full_validation,0.7909647576379867,22854,10199,False,12821,9928,2893,0.9913423289914983,0.9922053197122288,0.9686657681940701,0.9937780850328379,0.9877249035098463,0.9991174792414824,0.9984486632661994,0.009367445608380338,9835,93,18,2875,0.011096748840314705,0.011119851809141807,93.67445608380338
phiusiil,r07,rf,0.01,2,calibration_only,0.8082575174780282,22854,10199,False,12821,9928,2893,0.992044302316512,0.9925361148488961,0.9719310111599594,0.9934324230902177,0.9887052525755031,0.9991174792414824,0.9984486632661994,0.008360193392425464,9845,83,19,2874,0.010002967082884003,0.01002604455485122,83.60193392425464
phiusiil,r07,rf,0.01,3,full_validation,0.7909647576379867,21833,10036,False,13842,10091,3751,0.9909695130761451,0.9902051686887394,0.9783641160949869,0.9885363902959211,0.9886091596655324,0.9991369658475242,0.9987156358853719,0.008126052918442176,10009,82,43,3708,0.009733637174215918,0.009756330135348653,81.26052918442177
phiusiil,r07,rf,0.01,3,calibration_only,0.821200558280471,21833,10036,False,13842,10091,3751,0.9919809276116168,0.9907313587648057,0.9825026511134677,0.9880031991468942,0.9898697843123193,0.9991369658475242,0.9987156358853719,0.0065404816172827274,10025,66,45,3706,0.007999081785733329,0.008021753060899141,65.40481617282727
phiusiil,r07,rf,0.01,4,full_validation,0.7909647576379867,14490,9983,True,21185,10144,11041,0.9911257965541657,0.9910177556937906,0.9894471002074502,0.9935694230595055,0.9911081785307397,0.9989168294287109,0.9988714408975939,0.01153391167192429,10027,117,71,10970,0.013412563606823101,0.013435236157558114,115.3391167192429
phiusiil,r07,rf,0.01,4,calibration_only,0.7621877308200304,14490,9983,True,21185,10144,11041,0.9906065612461648,0.9904074873135605,0.9869744879626302,0.995109138664976,0.9905860860922654,0.9989168294287109,0.9988714408975939,0.01429416403785489,9999,145,54,10987,0.016366281388815077,0.016389063110703515,142.9416403785489
phiusiil,r07,rf,0.01,5,full_validation,0.7909647576379867,20122,9897,True,15553,10230,5323,0.9899054844724491,0.990479189059301,0.978510559466469,0.9922975765545745,0.9888270510973618,0.9991296920775206,0.9985817421628763,0.01133919843597263,10114,116,41,5282,0.01319490023150477,0.013217372122008334,113.3919843597263
phiusiil,r07,rf,0.01,5,calibration_only,0.7662850657780108,20122,9897,True,15553,10230,5323,0.9888124477592748,0.9898735802082811,0.9745622119815668,0.9932368964869435,0.9876319665117581,0.9991296920775206,0.9985817421628763,0.013489736070381233,10092,138,36,5287,0.015498567011249291,0.015521120994276504,134.89736070381232
phiusiil,r07,rf,0.01,6,full_validation,0.7909647576379867,13647,10092,False,22028,10035,11993,0.9925549300889777,0.9924468313209279,0.9926697209496044,0.9936629700658718,0.992494904206088,0.9993503725869652,0.9994486800194837,0.008769307424015944,9947,88,76,11917,0.010438093402572039,0.010460929915010084,87.69307424015945
phiusiil,r07,rf,0.01,6,calibration_only,0.8142075168265452,13647,10092,False,22028,10035,11993,0.9924187397857273,0.9924031046012516,0.9934902353530295,0.9925790044192445,0.9923590459681044,0.9993503725869652,0.9994486800194837,0.007772795216741405,9957,78,89,11904,0.009353357925720923,0.009376173092138932,77.72795216741405
phiusiil,r07,rf,0.01,7,full_validation,0.7909647576379867,19762,9986,True,15913,10141,5772,0.9905109030352542,0.9911741243340692,0.9805094888015046,0.9935897435897436,0.9897664420287526,0.9991534898472085,0.9985710136010678,0.011241494921605364,10027,114,37,5735,0.013098598668336162,0.013121267590016573,112.41494921605364
phiusiil,r07,rf,0.01,7,calibration_only,0.777751280737022,19762,9986,True,15913,10141,5772,0.9900710111229812,0.990828990718055,0.9793374316939891,0.9935897435897436,0.9892947760071746,0.9991534898472085,0.9985710136010678,0.011931762153633764,10020,121,37,5735,0.013839981599896826,0.013862675584377915,119.31762153633764
phiusiil,r07,rf,0.01,8,full_validation,0.7909647576379867,22348,10058,False,13327,10069,3258,0.9908456516845502,0.9908274709294085,0.9722891566265061,0.990791896869245,0.9876882107644341,0.999245583009463,0.9984319980384596,0.009136955010428046,9977,92,30,3228,0.010833871817041261,0.010856639291397843,91.36955010428046
phiusiil,r07,rf,0.01,8,calibration_only,0.8082575174780282,22348,10058,False,13327,10069,3258,0.9912958655361297,0.9909177930718802,0.9746223564954682,0.9901780233271946,0.988281722333309,0.999245583009463,0.9984319980384596,0.008342437183434304,9985,84,32,3226,0.009971093378840555,0.009993841428479545,83.42437183434303
phiusiil,r07,rf,0.01,9,full_validation,0.7909647576379867,13538,9924,True,22137,10203,11934,0.9904684464922979,0.9903564971451579,0.9905431416854967,0.9917881682587565,0.9904087807887886,0.9993821091306836,0.9995027103229517,0.011075173968440655,10090,113,98,11836,0.012913683784725606,0.012936206882015612,110.75173968440654
phiusiil,r07,rf,0.01,9,calibration_only,0.7642968446613971,13538,9924,True,22137,10203,11934,0.99019740705606,0.9899060879135944,0.9882490207517293,0.9936316406904642,0.9901324563026948,0.9993821091306836,0.9995027103229517,0.013819464863275507,10062,141,76,11858,0.01585348658889333,0.015876114718964857,138.19464863275508
phiusiil,r07,rf,0.01,10,full_validation,0.7909647576379867,20630,10222,False,15045,9905,5140,0.9906945829179129,0.9905462300414247,0.9828118964851293,0.9900778210116732,0.9896753793791969,0.9992444663996685,0.9986764169945652,0.008985360928823826,9816,89,51,5089,0.010684566240313702,0.01070771342522881,89.85360928823826
phiusiil,r07,rf,0.01,10,calibration_only,0.8114637355431077,20630,10222,False,15045,9905,5140,0.9912263210368893,0.9908564730700409,0.9847077042198994,0.9896887159533074,0.9902599344019622,0.9992444663996685,0.9986764169945652,0.007975769813225644,9826,79,53,5087,0.009586158335265285,0.009609282370498778,79.75769813225644
phiusiil,r07,rf,0.01,11,full_validation,0.7909647576379867,15120,10146,True,20555,9981,10574,0.9907565069326199,0.9907010477084444,0.9894419306184012,0.9926234159258559,0.9907478981741502,0.9992006184930866,0.999215742274249,0.011221320508967037,9869,112,78,10496,0.013092844426562732,0.013115882126508322,112.21320508967037
phiusiil,r07,rf,0.01,11,calibration_only,0.7626569026733501,15120,10146,True,20555,9981,10574,0.9900267574799319,0.9899102885988391,0.9867618064031546,0.9939474181955741,0.9900161499884643,0.9992006184930866,0.999215742274249,0.014126840997896002,9840,141,64,10510,0.016205706350662184,0.0162288587918907,141.26840997896002
phiusiil,r07,rf,0.01,12,full_validation,0.7909647576379867,18695,10176,False,16980,9951,7029,0.9914605418138988,0.9914819276855225,0.98781179138322,0.9916062028738085,0.9912048814140562,0.9995517229187566,0.9994466865195115,0.00864234750276354,9865,86,59,6970,0.010307777947269102,0.010330807621811575,86.4234750276354
phiusiil,r07,rf,0.01,12,calibration_only,0.8118664300199232,18695,10176,False,16980,9951,7029,0.9915194346289753,0.9914277355542371,0.9886444286728177,0.9908948641343007,0.9912635459664496,0.9995517229187566,0.9994466865195115,0.00803939302582655,9871,80,64,6965,0.009651465475922699,0.009674481880225879,80.3939302582655
phiusiil,r07,rf,0.01,13,full_validation,0.7909647576379867,18733,9997,True,16942,10130,6812,0.9887262424743242,0.9890098565970626,0.9816673941510258,0.9904580152671756,0.9882935996191204,0.9990494534063632,0.9985952469334276,0.012438302073050345,10004,126,65,6747,0.014384195984886026,0.014406934256721881,124.38302073050345
phiusiil,r07,rf,0.01,13,calibration_only,0.7470367549195298,18733,9997,True,16942,10130,6812,0.9878998937551646,0.9888958367992376,0.9763518385003604,0.9939812096300646,0.9874536951524886,0.9990494534063632,0.9985952469334276,0.01618953603158934,9966,164,41,6771,0.018384992645365982,0.018407889525354958,161.89536031589338
phiusiil,r07,rf,0.01,14,full_validation,0.7909647576379867,14656,9990,True,21019,10137,10882,0.9930063276083544,0.9928911606270695,0.9904065783462769,0.9961404153648227,0.992995977469991,0.9992292869438373,0.9991766139025533,0.010358094110683634,10032,105,42,10840,0.012147736307992473,0.012170384469796727,103.58094110683633
phiusiil,r07,rf,0.01,14,calibration_only,0.7895272450971982,14656,9990,True,21019,10137,10882,0.9930539036110186,0.9929371080632026,0.9904074547780011,0.9962323102370888,0.9930435983833665,0.9992292869438373,0.9991766139025533,0.010358094110683634,10032,105,41,10841,0.012147736307992473,0.012170384469796727,103.58094110683633
phiusiil,r07,rf,0.01,15,full_validation,0.7909647576379867,14670,10004,True,21005,10123,10882,0.9908117114972625,0.9907600808892744,0.9900962861072903,0.9921889358573791,0.9907989587100297,0.9990674980772702,0.9991297758007269,0.010668774078830386,10015,108,85,10797,0.012483959042748844,0.012506649254970224,106.68774078830386
phiusiil,r07,rf,0.01,15,calibration_only,0.7709432633026837,14670,10004,True,21005,10123,10882,0.9906212806474649,0.9905177255250222,0.9885688157293095,0.9933835691968388,0.9906072441186398,0.9990674980772702,0.9991297758007269,0.012348118146794429,9998,125,72,10810,0.014288278148432818,0.014311028921840446,123.4811814679443
phiusiil,r07,rf,0.01,16,full_validation,0.7909647576379867,22156,10159,False,13519,9968,3551,0.9903099341667283,0.9893499525149021,0.9760579064587973,0.9873275133765137,0.9875378989027407,0.9987577680286294,0.9972237185514273,0.00862760834670947,9882,86,45,3506,0.010290214519348131,0.010313203853112542,86.27608346709471
phiusiil,r07,rf,0.01,16,calibration_only,0.8141749246461789,22156,10159,False,13519,9968,3551,0.9906797840076929,0.9892381755099846,0.9784856105057279,0.9862010701210927,0.9879995384096436,0.9987577680286294,0.9972237185514273,0.007724719101123595,9891,77,49,3502,0.009306658145100424,0.009329628697471639,77.24719101123596
phiusiil,r07,rf,0.01,17,full_validation,0.7909647576379867,18923,10046,True,16752,10081,6671,0.99146370582617,0.9919186815842791,0.9845605700712589,0.9941538000299805,0.9911092200812188,0.9991720861055431,0.998842728717281,0.010316436861422478,9977,104,39,6632,0.012108152530703296,0.012130927309811043,103.16436861422478
phiusiil,r07,rf,0.01,17,calibration_only,0.7868005876621179,18923,10046,True,16752,10081,6671,0.9913443170964661,0.9918194850759962,0.9842683288809736,0.9941538000299805,0.9909853210302002,0.9991720861055431,0.998842728717281,0.010514829877988295,9975,106,39,6632,0.012322110826262132,0.01234489206055347,105.14829877988295
phiusiil,r07,rf,0.01,18,full_validation,0.7909647576379867,16198,10102,True,19477,10025,9452,0.9899881911998768,0.9900082421960334,0.9887023545560131,0.9906898011002963,0.9899800845865888,0.999203984326108,0.9991067769821168,0.010673316708229427,9918,107,88,9364,0.012498393164830006,0.01252130910957157,106.73316708229427
phiusiil,r07,rf,0.01,18,calibration_only,0.7800401519673632,16198,10102,True,19477,10025,9452,0.9898341633721826,0.9898737339891912,0.987874314635175,0.991218789674143,0.9898263141119761,0.999203984326108,0.9991067769821168,0.011471321695760598,9910,115,83,9369,0.013357242435645969,0.013380186312119763,114.71321695760598
phiusiil,r07,rf,0.01,19,full_validation,0.7909647576379867,20555,10081,False,15120,10046,5074,0.9913359788359788,0.9916267118436901,0.9818678104893741,0.9925108395743003,0.9903113670758787,0.99922316351484,0.9984897794219197,0.009257415886920167,9953,93,38,5036,0.010966528803628917,0.010989352593328835,92.57415886920167
phiusiil,r07,rf,0.01,19,calibration_only,0.8082575174780282,20555,10081,False,15120,10046,5074,0.9917328042328042,0.9917790265684434,0.9835841313269493,0.9919195900670082,0.9907497752085254,0.99922316351484,0.9984897794219197,0.008361536930121441,9962,84,41,5033,0.009993901406961436,0.010016702910493258,83.61536930121441
phiusiil,r07,xgb,0.001,0,full_validation,0.9224066734313965,19331,10065,False,16344,10062,6282,0.9965736661771905,0.995722224215594,0.9990381532542482,0.9920407513530722,0.9963752403136339,0.9994628891449264,0.99948687753417,0.0005963029218843172,10056,6,50,6232,0.001152713431049052,0.0011766008528916033,5.963029218843172
phiusiil,r07,xgb,0.001,0,calibration_only,0.9262649416923523,19331,10065,False,16344,10062,6282,0.9965124816446402,0.9956426317291247,0.9990379990379991,0.9918815663801337,0.9963104006942913,0.9994628891449264,0.99948687753417,0.0005963029218843172,10056,6,51,6231,0.001152713431049052,0.0011766008528916033,5.963029218843172
phiusiil,r07,xgb,0.001,1,full_validation,0.9224066734313965,22438,9970,True,13237,10157,3080,0.9951650676135075,0.9909677159504865,0.9960526315789474,0.9831168831168832,0.9931990692841285,0.9988685430942003,0.9982559152371924,0.0011814512159102097,10145,12,52,3028,0.001890391242455912,0.0019135025948602475,11.814512159102097
phiusiil,r07,xgb,0.001,1,calibration_only,0.8976452350616455,22438,9970,True,13237,10157,3080,0.9950139759764297,0.9912085932675181,0.9944225721784777,0.9840909090909091,0.992992942075976,0.9988685430942003,0.9982559152371924,0.0016737225558727971,10140,17,49,3031,0.002486559280972457,0.0025094575416109953,16.73722555872797
phiusiil,r07,xgb,0.001,2,full_validation,0.9224066734313965,22854,10199,True,12821,9928,2893,0.9976600889166212,0.996284691186846,0.9958434360928299,0.9937780850328379,0.9966496333350638,0.9993361640381783,0.9989767891829365,0.0012087026591458502,9916,12,18,2875,0.0019339756595979866,0.0019576230400115543,12.087026591458502
phiusiil,r07,xgb,0.001,2,calibration_only,0.9149708151817322,22854,10199,True,12821,9928,2893,0.9975820918805085,0.9962343285760483,0.9954986149584487,0.9937780850328379,0.9965383790288361,0.9993361640381783,0.9989767891829365,0.0013094278807413377,9915,13,18,2875,0.0020574486267669395,0.002081042138754514,13.094278807413376
phiusiil,r07,xgb,0.001,3,full_validation,0.9224066734313965,21833,10036,False,13842,10091,3751,0.9974714636613207,0.9960883156028739,0.997589716122121,0.9930685150626499,0.9967956111242238,0.9993226131671268,0.9991811124391737,0.00089188385690219,10082,9,26,3725,0.0015323685665578266,0.0015558417073266995,8.9188385690219
phiusiil,r07,xgb,0.001,3,calibration_only,0.925798773765564,21833,10036,False,13842,10091,3751,0.9975437075567115,0.996137864706035,0.997856951513528,0.9930685150626499,0.9968869032814559,0.9993226131671268,0.9991811124391737,0.0007927856505797245,10083,8,26,3725,0.001406424323330206,0.0014299918402588077,7.927856505797245
phiusiil,r07,xgb,0.001,4,full_validation,0.9224066734313965,14490,9983,True,21185,10144,11041,0.9931555345763512,0.9933855121875819,0.9989010989010989,0.9879539896748483,0.9931463387843638,0.9994201557529907,0.9996055123369527,0.0011829652996845426,10132,12,133,10908,0.0018928128054722347,0.0019159539359927757,11.829652996845427
phiusiil,r07,xgb,0.001,4,calibration_only,0.9152727127075195,14490,9983,True,21185,10144,11041,0.9932027377861694,0.9934267934729659,0.998809850773597,0.9881351326872566,0.9931935345700278,0.9994201557529907,0.9996055123369527,0.0012815457413249212,10131,13,131,10910,0.002013658231621907,0.0020367464845797855,12.815457413249211
phiusiil,r07,xgb,0.001,5,full_validation,0.9224066734313965,20122,9897,False,15553,10230,5323,0.9970423712467048,0.9959945212764687,0.9986769986769987,0.9926733045275221,0.9967106614627075,0.9995120494638716,0.9994375739401055,0.0006842619745845552,10223,7,39,5284,0.0012615069442926186,0.0012848644240190756,6.842619745845552
phiusiil,r07,xgb,0.001,5,calibration_only,0.9376322031021118,20122,9897,False,15553,10230,5323,0.9970423712467048,0.9958593528627404,0.9992431409649952,0.9921097125681007,0.9967097643488597,0.9995120494638716,0.9994375739401055,0.00039100684261974585,10226,4,42,5281,0.0008706558625479106,0.0008945467844495102,3.9100684261974585
phiusiil,r07,xgb,0.001,6,full_validation,0.9224066734313965,13647,10092,True,22028,10035,11993,0.9928273106954785,0.9933233432839145,0.9990722779792528,0.987742849995831,0.992777901244021,0.999510501703971,0.9996959395692573,0.001096163428001993,10024,11,147,11846,0.001790294927371359,0.0018137494299129817,10.961634280019931
phiusiil,r07,xgb,0.001,6,calibration_only,0.9152727127075195,13647,10092,True,22028,10035,11993,0.9928727074632286,0.9933568996463682,0.9989881956155143,0.9879096139414658,0.992823447798664,0.999510501703971,0.9996959395692573,0.001195814648729447,10023,12,145,11848,0.0019133634141208205,0.0019367572745939486,11.95814648729447
phiusiil,r07,xgb,0.001,7,full_validation,0.9224066734313965,19762,9986,False,15913,10141,5772,0.9947212970527242,0.9930966955668662,0.9982480728801681,0.9871794871794872,0.9942771755939324,0.999612318355539,0.9995099916477777,0.0009860960457548566,10131,10,74,5698,0.001648786570854628,0.001672063567167416,9.860960457548567
phiusiil,r07,xgb,0.001,7,calibration_only,0.9229110479354858,19762,9986,False,15913,10141,5772,0.9947212970527242,0.9930966955668662,0.9982480728801681,0.9871794871794872,0.9942771755939324,0.999612318355539,0.9995099916477777,0.0009860960457548566,10131,10,74,5698,0.001648786570854628,0.001672063567167416,9.860960457548567
phiusiil,r07,xgb,0.001,8,full_validation,0.9224066734313965,22348,10058,True,13327,10069,3258,0.9973737525324529,0.9959781497842908,0.9959987688519545,0.9932473910374463,0.9964419729221053,0.9995641796588194,0.99929197669674,0.0012910914688648327,10056,13,22,3236,0.002028650404764739,0.002051911624114353,12.910914688648326
phiusiil,r07,xgb,0.001,8,calibration_only,0.8976452350616455,22348,10058,True,13327,10069,3258,0.9972236812485931,0.995982646077242,0.9950814632646787,0.9935543278084714,0.9962402213819479,0.9995641796588194,0.99929197669674,0.0015890356539874863,10053,16,21,3237,0.002389336523170334,0.00241247050005358,15.890356539874862
phiusiil,r07,xgb,0.001,9,full_validation,0.9224066734313965,13538,9924,False,22137,10203,11934,0.9940371324027646,0.9943985017665768,0.9991541194383353,0.9897771074241662,0.9940050667177913,0.9994742761821074,0.9996636395315894,0.0009801038910124474,10193,10,122,11812,0.0016387716162109748,0.0016619064996877258,9.801038910124474
phiusiil,r07,xgb,0.001,9,calibration_only,0.925798773765564,13538,9924,False,22137,10203,11934,0.9940371324027646,0.9944056098604069,0.999238578680203,0.989693313222725,0.9940051463170008,0.9994742761821074,0.9996636395315894,0.0008820935019112026,10194,9,123,11811,0.0015155542490082655,0.0015387685919435994,8.820935019112026
phiusiil,r07,xgb,0.001,10,full_validation,0.9224066734313965,20630,10222,True,15045,9905,5140,0.9961448986374211,0.9948259437418119,0.9980399843198745,0.9906614785992218,0.9957074173797014,0.9995747735785684,0.9994725127840031,0.0010095911155981827,9895,10,48,5092,0.0016880544380725973,0.0017118887333809163,10.095911155981828
phiusiil,r07,xgb,0.001,10,calibration_only,0.9151720404624939,20630,10222,True,15045,9905,5140,0.996078431372549,0.9948222608948434,0.9976493633692458,0.9908560311284047,0.995634026073962,0.9995747735785684,0.9994725127840031,0.0012115093387178194,9893,12,47,5093,0.0019384644542662303,0.001962167048775897,12.115093387178193
phiusiil,r07,xgb,0.001,11,full_validation,0.9224066734313965,15120,10146,True,20555,9981,10574,0.993821454633909,0.9939581819794663,0.9987587128807409,0.9892188386608662,0.993817912782224,0.9994816754822625,0.9996408452850756,0.001302474701933674,9968,13,114,10460,0.0020465283665190162,0.002069995866574058,13.02474701933674
phiusiil,r07,xgb,0.001,11,calibration_only,0.8976452350616455,15120,10146,True,20555,9981,10574,0.9947944539041595,0.9948954697299183,0.9984760453376512,0.9913939852468319,0.9947911458946397,0.9994816754822625,0.9996408452850756,0.001603045786995291,9965,16,91,10483,0.0024103924761564965,0.0024337318033059757,16.030457869952908
phiusiil,r07,xgb,0.001,12,full_validation,0.9224066734313965,18695,10176,True,16980,9951,7029,0.9942285041224971,0.9932377570282176,0.9985613580779744,0.9874804381846636,0.9940425403944717,0.9996372179576926,0.9995877769286118,0.0010049241282283187,9941,10,88,6941,0.001680254453292234,0.0017039780385017054,10.049241282283187
phiusiil,r07,xgb,0.001,12,calibration_only,0.9229110479354858,18695,10176,False,16980,9951,7029,0.9942873969375736,0.9932880032346291,0.9987050359712231,0.9874804381846636,0.9941032041101469,0.9996372179576926,0.9995877769286118,0.0009044317154054868,9942,9,88,6941,0.0015539185037593255,0.001577723370708326,9.044317154054868
phiusiil,r07,xgb,0.001,13,full_validation,0.9224066734313965,18733,9997,True,16942,10130,6812,0.9939794593318381,0.9928257520118668,0.9980700712589073,0.9869348209042865,0.9937277389110073,0.9995422470305291,0.9994800861509028,0.0012833168805528134,10117,13,89,6723,0.002016439926160822,0.0020395602706489505,12.833168805528134
phiusiil,r07,xgb,0.001,13,calibration_only,0.9151720404624939,18733,9997,True,16942,10130,6812,0.9940384842403495,0.992899151894427,0.9980703577259908,0.987081620669407,0.9937893846598518,0.9995422470305291,0.9994800861509028,0.0012833168805528134,10117,13,88,6724,0.002016439926160822,0.0020395602706489505,12.833168805528134
phiusiil,r07,xgb,0.001,14,full_validation,0.9224066734313965,14656,9990,True,21019,10137,10882,0.9941005756696323,0.9942653728825946,0.9989795918367347,0.9896158794339276,0.9940950496287013,0.999578636129249,0.9997223406868255,0.0010851336687382855,10126,11,113,10769,0.0017722884018835387,0.0017955057041906155,10.851336687382855
phiusiil,r07,xgb,0.001,14,calibration_only,0.9245741963386536,14656,9990,False,21019,10137,10882,0.9941005756696323,0.9942687497041316,0.9990721840786788,0.9895239845616615,0.9940950839838049,0.999578636129249,0.9997223406868255,0.0009864851533984414,10127,10,114,10768,0.001649436902012096,0.0016727231268711886,9.864851533984414
