scope,source_dataset,target_dataset,repetition,model,feature_set,row_macro_f1,n_rows,n_domains,domain_equal_macro_f1,domain_equal_balanced_accuracy,domain_equal_recall,domain_equal_fpr,weighted_tn,weighted_fp,weighted_fn,weighted_tp
internal,phiusiil,phiusiil,r06,rf,f_mi,0.9661222469611761,35674,18912,0.8711121173633689,0.8734495853600814,0.7494856385434812,0.002586467823318151,18679.545954032503,48.43933133618191,46.098328734467806,137.91638589684874
internal,phiusiil,phiusiil,r06,rf,f_permutation,0.9899411343436206,35674,18912,0.9327404638591854,0.968165554885837,0.9385592611302302,0.0022281513585563294,18686.256499512067,41.72878585661718,11.306000029857916,172.7087146014586
internal,phiusiil,phiusiil,r06,xgb,f_all,0.9941574269643159,35674,18912,0.962592157101991,0.9811677546478412,0.963491144420982,0.0011556351252996445,18706.34256774682,21.64271762186694,6.718166640888946,177.2965479904276
internal,phiusiil,phiusiil,r06,xgb,f_single,0.9941855444093541,35674,18912,0.9508203567692994,0.980012136214194,0.9616857439538734,0.0016614715254853031,18696.869271087337,31.116014281347816,7.0503868926391835,176.96432773867735
internal,phiusiil,phiusiil,r06,xgb,f_stable,0.9942695763834213,35674,18912,0.960152730588343,0.9802015988401694,0.9616447349895689,0.0012415373092301248,18704.733792910185,23.251492458498006,7.057933145502995,176.95678148581356
internal,phiusiil,phiusiil,r06,xgb,f_mi,0.9773331469526763,35674,18912,0.8940528859198069,0.8715509957228209,0.7444791778745539,0.0013771864289119412,18702.19335819281,25.791927175872278,47.01959116577338,136.99512346554314
internal,phiusiil,phiusiil,r06,xgb,f_permutation,0.99455499339923,35674,18912,0.9606692120508256,0.9824922051766058,0.9662560950803832,0.0012716847271716319,18704.169192510584,23.816092858098408,6.20937503432956,177.80533959698698
internal,phiusiil,phiusiil,r07,lr,f_all,0.9863511144649907,35674,18911,0.8824716636754575,0.920211020949089,0.8439104997683667,0.003488457870188673,18661.817223817136,65.32886014276289,28.697665870327924,155.1562501697723
internal,phiusiil,phiusiil,r07,lr,f_single,0.9787381285119683,35674,18911,0.8141013278630731,0.8499776678889113,0.7051137807059003,0.005158444928077756,18630.543132225725,96.60295173417414,54.21598620348,129.63792983662023
internal,phiusiil,phiusiil,r07,lr,f_stable,0.9785362331440299,35674,18911,0.8147298080345161,0.8497496793772394,0.7046044052631969,0.005105046508718144,18631.543132225725,95.60295173417414,54.30963687335566,129.54427916674456
internal,phiusiil,phiusiil,r07,lr,f_mi,0.9765845115786778,35674,18911,0.864682508307983,0.8406029787974626,0.6830083742558615,0.001802416660936298,18693.391963846385,33.754120113517274,58.28015174497773,125.57376429512252
internal,phiusiil,phiusiil,r07,lr,f_permutation,0.9800034791703496,35674,18911,0.8494506171321403,0.8654146866136454,0.7343431695699372,0.003513796342646265,18661.34270654188,65.80337741802063,48.84204859736792,135.01186744273232
internal,phiusiil,phiusiil,r07,rf,f_all,0.9883719396334367,35674,18911,0.9341398813041165,0.9712395397765482,0.9447161664829273,0.0022370869298309376,18685.251830222438,41.89425373746131,10.164149285822774,173.68976675427746
internal,phiusiil,phiusiil,r07,rf,f_single,0.9887373870734973,35674,18911,0.9517677589931834,0.9792197528107314,0.960036732808623,0.0015972271871601067,18697.23457709668,29.911506863219678,7.347403170891519,176.5065128692087
internal,phiusiil,phiusiil,r07,rf,f_stable,0.989453090461244,35674,18911,0.9507762251492642,0.9805679993960112,0.9628115454624759,0.0016755466704536425,18695.76787669182,31.378207268077976,6.8372429982030525,177.01667304189718
internal,phiusiil,phiusiil,r07,rf,f_mi,0.9760604268575657,35674,18911,0.8760466104841407,0.8860079253644999,0.7747524547024629,0.002736603973463253,18675.897301574907,51.24878238499146,41.412643281372056,142.44127275872816
internal,phiusiil,phiusiil,r07,rf,f_permutation,0.9894850554918581,35674,18911,0.9407844712897105,0.9810924181104328,0.9643479722619663,0.002163136041100665,18686.63671931873,40.50936464117083,6.554764914407771,177.29915112569245
internal,phiusiil,phiusiil,r07,xgb,f_all,0.9925264329736792,35674,18911,0.9730362632412974,0.9859939665001616,0.9727981660773228,0.0008102330769995223,18711.97273076487,15.173353195026381,5.001163690156618,178.85275234994361
internal,phiusiil,phiusiil,r07,xgb,f_single,0.9926714120303688,35674,18911,0.9638518248429799,0.9865322471077026,0.9742864893378731,0.0012219951224679763,18704.261602787556,22.88448117234426,4.727529630370887,179.12638640972935
internal,phiusiil,phiusiil,r07,xgb,f_stable,0.9921073556713256,35674,18911,0.9458978089108059,0.9861899289475234,0.974422614000123,0.002042756105076125,18688.891091966238,38.254991993661534,4.702502578146633,179.1514134619536
internal,phiusiil,phiusiil,r07,xgb,f_mi,0.9822766911023354,35674,18911,0.8883205522405118,0.8837702592068,0.7695703932389356,0.002029874825335718,18689.132321573685,38.01376238621457,42.36538557460206,141.48853046549817
internal,phiusiil,phiusiil,r07,xgb,f_permutation,0.9910227812590514,35674,18911,0.9480264789819195,0.9881013937447196,0.9781904383908315,0.0019876509013923562,18689.92305516561,37.22302879428923,4.009773308963453,179.8441427311368
internal,phiusiil,phiusiil,r08,lr,f_all,0.9850412927811958,35674,18912,0.8762460986162173,0.8801838827063181,0.762900953130701,0.0025331877180648204,18680.842231463048,47.44226025484361,43.55877190879713,140.15673637331304
internal,phiusiil,phiusiil,r08,lr,f_single,0.9768801506479747,35674,18912,0.7947318522168834,0.8557213381961102,0.7183001516758306,0.00685747528361041,18599.85574371151,128.42874800637958,51.75263081786811,131.96287746424207
internal,phiusiil,phiusiil,r08,lr,f_stable,0.9766220549693035,35674,18912,0.7895093001696174,0.8501930065712113,0.7074030008981609,0.007016987755738025,18596.868348753527,131.4161429643628,53.75460641181451,129.96090187029566
internal,phiusiil,phiusiil,r08,lr,f_mi,0.9761007306011146,35674,18912,0.8601857367972939,0.832036496441901,0.6658023839852218,0.0017293911014198157,18695.895963173054,32.38852854483565,61.397284892824445,122.31822338928572
internal,phiusiil,phiusiil,r08,lr,f_permutation,0.9786361703466431,35674,18912,0.8508220959913024,0.8524568825552945,0.7078717297605258,0.002957964649936823,18672.88688823743,55.39760348046155,53.66849365061863,130.04701463149155
internal,phiusiil,phiusiil,r08,rf,f_all,0.9910292583520404,35674,18912,0.9284880794232903,0.9699650415054679,0.9424125838862664,0.002482500875330599,18681.79150907376,46.492982644130144,10.579701421987947,173.13580686012222
internal,phiusiil,phiusiil,r08,rf,f_single,0.9915695675810223,35674,18912,0.9410935677740089,0.9825066377608246,0.9671950691642519,0.0021817936426028134,18687.423239677002,40.86125204088695,6.02677454264892,177.68873373946127
internal,phiusiil,phiusiil,r08,rf,f_stable,0.9919094824287338,35674,18912,0.9408294464795512,0.9822272948271917,0.9666422354364351,0.0021876457820519087,18687.313639144515,40.97085257337481,6.128338671950276,177.5871696101599
internal,phiusiil,phiusiil,r08,rf,f_mi,0.9662398083838255,35674,18912,0.8732672580597394,0.866481347374662,0.7352000304912939,0.002237335741969767,18686.383031438792,41.90146027909853,48.647860991379204,135.06764729073097
internal,phiusiil,phiusiil,r08,rf,f_permutation,0.9917673403364591,35674,18912,0.9407632547565727,0.9824988030815083,0.9671952824787914,0.002197676315775035,18687.125784455344,41.15870726254529,6.026735353459882,177.68877292865028
internal,phiusiil,phiusiil,r08,xgb,f_all,0.9944732193929786,35674,18912,0.9555507736492915,0.9868547911838992,0.9753131717983311,0.001603589430532767,18698.25201265496,30.032479062929546,4.535353190942746,179.18015509116742
internal,phiusiil,phiusiil,r08,xgb,f_single,0.994100512483864,35674,18912,0.9563763951909985,0.9868379293793322,0.9752411226961247,0.0015652639374602476,18698.96978339251,29.31470832538204,4.548589728375836,179.16691855373432
internal,phiusiil,phiusiil,r08,xgb,f_stable,0.9938989970075738,35674,18912,0.963246445558194,0.9847212817104316,0.9706489445122333,0.0012063810913701773,18705.691043433282,22.5934482846098,5.392244077551472,178.3232642045587
internal,phiusiil,phiusiil,r08,xgb,f_mi,0.9780502606019741,35674,18912,0.8978608650608112,0.8655965453518519,0.7322128619782208,0.0010197712745167286,18709.185925172256,19.098566545631034,49.19665017308277,134.51885810902738
internal,phiusiil,phiusiil,r08,xgb,f_permutation,0.9937249560481155,35674,18912,0.9712190562466348,0.9821459657356032,0.9650937832862664,0.0008018518150599145,18713.267182805248,15.017308912642441,6.412813345769042,177.30269493634114
internal,phiusiil,phiusiil,r09,lr,f_all,0.9841128105738766,35675,18912,0.8882843605613749,0.8698359872970218,0.7412678040861556,0.0015958294921119146,18698.47697760771,29.887276014945577,47.51247990848914,136.12326646885913
internal,phiusiil,phiusiil,r09,lr,f_single,0.9743423896876391,35675,18912,0.7897677913943317,0.8419123215872575,0.6904194071825244,0.0065947640080092716,18604.855111113975,123.50914250867811,56.8500632259791,126.78568315136917
internal,phiusiil,phiusiil,r09,lr,f_stable,0.9742592644165365,35675,18912,0.7814887148729381,0.8415935718045494,0.6904442023182801,0.007257058709181219,18592.451414707182,135.9128389154705,56.84550995271805,126.79023642463021
internal,phiusiil,phiusiil,r09,lr,f_mi,0.9749690368576658,35675,18912,0.8623206205480691,0.8365323250479215,0.6748429043291844,0.0017782542333412595,18695.06046060509,33.3037930175616,59.71046595340107,123.9252804239472
internal,phiusiil,phiusiil,r09,lr,f_permutation,0.9763394451578159,35675,18912,0.8273474427223384,0.8517202112288603,0.7077796891846644,0.004339266726943794,18647.096885766823,81.26736785582831,53.662094883194854,129.97365149415342
internal,phiusiil,phiusiil,r09,rf,f_all,0.9909733984058162,35675,18912,0.9193300326042242,0.9661978428619327,0.935243689997293,0.002848004273427761,18675.025792194025,53.33846142862903,11.89157331999005,171.7441730573582
internal,phiusiil,phiusiil,r09,rf,f_single,0.9907495192867597,35675,18912,0.9180533981776028,0.9800070026434475,0.9633078832480678,0.003293877961172649,18666.67530735883,61.6889462638213,6.737984245905854,176.8977621314424
internal,phiusiil,phiusiil,r09,rf,f_stable,0.9902926091947717,35675,18912,0.9212687451347192,0.9778302572802049,0.9587236338217848,0.0030631192613750544,18670.997040343333,57.367213279319586,7.5798163108812915,176.055930066467
internal,phiusiil,phiusiil,r09,rf,f_mi,0.9660399659044308,35675,18912,0.8768065020173468,0.8649900075943202,0.7319868150178183,0.00200679982917766,18690.780175437703,37.58407818494693,49.216801263173245,134.41894511417502
internal,phiusiil,phiusiil,r09,rf,f_permutation,0.9897510771495819,35675,18912,0.9202202972469744,0.9777911078791229,0.9586997326610293,0.0031175169027834204,18669.9782615005,58.38599212215341,7.584205418375916,176.05154095897234
internal,phiusiil,phiusiil,r09,xgb,f_all,0.9945805168704798,35675,18912,0.9710268319619046,0.980836373614334,0.9624533437751491,0.0007805965464810927,18713.744957165036,14.619296457617793,6.894908239824193,176.74083813752407
internal,phiusiil,phiusiil,r09,xgb,f_single,0.9943568452698381,35675,18912,0.9625393595743199,0.9820593216842914,0.9652946976574658,0.001176054288882927,18706.338680518416,22.025573104234617,6.373134098922812,177.26261227842545
internal,phiusiil,phiusiil,r09,xgb,f_stable,0.9949263401895634,35675,18912,0.9583768659708398,0.98197704984263,0.9653138271158167,0.0013597274305566709,18702.898783017543,25.46547060510773,6.369621246560742,177.26612513078754
internal,phiusiil,phiusiil,r09,xgb,f_mi,0.9770751093735136,35675,18912,0.8866785979937846,0.8659100704460798,0.7333706255616729,0.0015504846695131305,18699.326211962354,29.038041660299648,48.96268418110767,134.6730621962406
internal,phiusiil,phiusiil,r09,xgb,f_permutation,0.9956957821653525,35675,18912,0.9668773218787277,0.9821885469657243,0.965366163378916,0.0009890694474672813,18709.840600738353,18.52365288429654,6.36001043782388,177.2757359395244
external,iscx_url2016_binary,phiusiil,r00,lr,f_all,0.2863833315622346,234382,175390,0.19245687863586686,0.4815715724539498,0.9630825419548922,0.9999393970469925,8.0,131998.7686967958,1601.5986214972484,41781.63268170696
external,iscx_url2016_binary,phiusiil,r00,lr,f_single,0.28781783266080024,234382,175390,0.1937052912096972,0.48562452377276216,0.9712490475455243,1.0,0.0,132006.7686967958,1247.3092205199428,42135.92208268426
external,iscx_url2016_binary,phiusiil,r00,lr,f_stable,0.28783081644434994,234382,175390,0.19427431182553778,0.4873950400246003,0.9747900800492006,1.0,0.0,132006.7686967958,1093.6877883607876,42289.54351484341
external,iscx_url2016_binary,phiusiil,r00,lr,f_mi,0.2840237047898338,234382,175390,0.19107664286803241,0.477477776551267,0.954955553102534,1.0,0.0,132006.7686967958,1954.1736586776678,41429.05764452653
external,iscx_url2016_binary,phiusiil,r00,lr,f_permutation,0.28533556773037555,234382,175390,0.19238618821165723,0.48133040239832947,0.9625926264745256,0.9999318216778667,9.0,131997.76869679583,1622.852738101012,41760.37856510318
external,iscx_url2016_binary,phiusiil,r00,rf,f_all,0.2916704443114713,234382,175390,0.19602369891979612,0.49285398098238464,0.9857079619647693,1.0,0.0,132006.7686967958,620.0347918766054,42763.196511327595
external,iscx_url2016_binary,phiusiil,r00,rf,f_single,0.29171753556793867,234382,175390,0.19603612924652777,0.4928928546664443,0.9857857093328886,1.0,0.0,132006.7686967958,616.6618598222688,42766.56944338193
external,iscx_url2016_binary,phiusiil,r00,rf,f_stable,0.29297170764668795,234382,175390,0.19647856104885786,0.49427726640058695,0.9885545328011739,1.0,0.0,132006.7686967958,496.5413508599089,42886.689952344306
external,iscx_url2016_binary,phiusiil,r00,rf,f_mi,0.2895577581764724,234382,175390,0.1956051203720328,0.4915456508061812,0.9830913016123624,1.0,0.0,132006.7686967958,733.5539731869994,42649.677330017206
external,iscx_url2016_binary,phiusiil,r00,rf,f_permutation,0.2943999229319573,234382,175390,0.1969184094414488,0.4956551064559973,0.9913102129119946,1.0,0.0,132006.7686967958,376.9910432145361,43006.240259989674
external,iscx_url2016_binary,phiusiil,r00,xgb,f_all,0.29483299135321833,234382,175390,0.19674221838334222,0.49510300081072217,0.9902060016214443,1.0,0.0,132006.7686967958,424.89529704008925,42958.33600616412
external,iscx_url2016_binary,phiusiil,r00,xgb,f_single,0.29383230844784836,234382,175390,0.1969275496784121,0.4956837545671586,0.9913675091343171,1.0,0.0,132006.7686967958,374.5053479487192,43008.72595525549
external,iscx_url2016_binary,phiusiil,r00,xgb,f_stable,0.2950705284369455,234382,175390,0.1969554951544338,0.49577134770931375,0.9915426954186275,1.0,0.0,132006.7686967958,366.90520085533194,43016.32610234886
external,iscx_url2016_binary,phiusiil,r00,xgb,f_mi,0.2918395156100346,234382,175390,0.19597443491364028,0.492699928196395,0.98539985639279,1.0,0.0,132006.7686967958,633.4014071715876,42749.82989603261
external,iscx_url2016_binary,phiusiil,r00,xgb,f_permutation,0.2946717142839947,234382,175390,0.196849161179472,0.49543808382404697,0.9908761676480939,1.0,0.0,132006.7686967958,395.82132929439473,42987.4099739098
external,iscx_url2016_binary,phiusiil,r01,lr,f_all,0.2890859544072465,233296,175389,0.1945207470036344,0.48804785925640937,0.9760502666423778,0.9999545481295591,6.0,132001.7686967958,1038.9689224370723,42342.26238076713
external,iscx_url2016_binary,phiusiil,r01,lr,f_single,0.28382327660306,233296,175389,0.19140585429408272,0.47851450388602723,0.9570290077720545,1.0,0.0,132007.7686967958,1864.134553168698,41517.096750035504
external,iscx_url2016_binary,phiusiil,r01,lr,f_stable,0.2813745602848676,233296,175389,0.18861867413654726,0.4699267434190418,0.9398534868380836,1.0,0.0,132007.7686967958,2609.229799558316,40772.001503645886
external,iscx_url2016_binary,phiusiil,r01,lr,f_mi,0.290181641159826,233296,175389,0.19556311344131147,0.49143428066158146,0.9828685613231629,1.0,0.0,132007.7686967958,743.1829037965318,42638.04839940767
external,iscx_url2016_binary,phiusiil,r01,lr,f_permutation,0.27402226950957254,233296,175389,0.17673776607923608,0.42126509987394173,0.8376790740685045,0.995148874320621,640.3862766025501,131367.38242019323,7041.681633184486,36339.5496700197
external,iscx_url2016_binary,phiusiil,r01,rf,f_all,0.29348988065134507,233296,175389,0.19697840280755113,0.4958631872760506,0.9917263745521012,1.0,0.0,132007.7686967958,358.9200592713757,43022.311243932825
external,iscx_url2016_binary,phiusiil,r01,rf,f_single,0.29245065569991874,233296,175389,0.19684076361909666,0.49543178373945207,0.9908635674789041,1.0,0.0,132007.7686967958,396.34969248377536,42984.88161072042
external,iscx_url2016_binary,phiusiil,r01,rf,f_stable,0.29140406454924567,233296,175389,0.19631368406129043,0.49378112071643687,0.9875622414328737,1.0,0.0,132007.7686967958,539.565281293917,42841.66602191028
external,iscx_url2016_binary,phiusiil,r01,rf,f_mi,0.29206633388459846,233296,175389,0.19664570173124063,0.4948206530056325,0.989641306011265,1.0,0.0,132007.7686967958,449.3728999244277,42931.85840327977
external,iscx_url2016_binary,phiusiil,r01,rf,f_permutation,0.2932201900734058,233296,175389,0.19698486325523365,0.4958834399391366,0.9917668798782732,1.0,0.0,132007.7686967958,357.16288834769676,43024.0684148565
external,iscx_url2016_binary,phiusiil,r01,xgb,f_all,0.29495033137600374,233296,175389,0.19744881713744775,0.4973387275222766,0.9946774550445532,1.0,0.0,132007.7686967958,230.89855383393757,43150.33274937025
external,iscx_url2016_binary,phiusiil,r01,xgb,f_single,0.29449618966977137,233296,175389,0.19736654318234506,0.49708053547626524,0.9941610709525305,1.0,0.0,132007.7686967958,253.29993157127575,43127.93137163292
external,iscx_url2016_binary,phiusiil,r01,xgb,f_stable,0.2946113795376345,233296,175389,0.19725779070861177,0.49673932978393703,0.9934786595678741,1.0,0.0,132007.7686967958,282.9037776929923,43098.3275255112
external,iscx_url2016_binary,phiusiil,r01,xgb,f_mi,0.29322447248436007,233296,175389,0.19714940494157637,0.4963993665873704,0.9927987331747408,1.0,0.0,132007.7686967958,312.3998218226593,43068.831481381545
external,iscx_url2016_binary,phiusiil,r01,xgb,f_permutation,0.2947286638914837,233296,175389,0.19729690918570228,0.4968620514905571,0.9937241029811142,1.0,0.0,132007.7686967958,272.25614021137375,43108.97516299283
external,iscx_url2016_binary,phiusiil,r02,lr,f_all,0.2890303481728837,233305,175390,0.19447777908582115,0.48789431173792047,0.9757431712610853,0.9999545477852444,6.0,132000.7686967958,1052.3396118625496,42330.891691341654
external,iscx_url2016_binary,phiusiil,r02,lr,f_single,0.2838220306725114,233305,175390,0.19148824774109371,0.47874993067861493,0.9574998613572299,1.0,0.0,132006.7686967958,1843.7933451575414,41539.437958046656
external,iscx_url2016_binary,phiusiil,r02,lr,f_stable,0.28230849921710854,233305,175390,0.18997909706827945,0.4740918932430311,0.9481837864860622,1.0,0.0,132006.7686967958,2247.9547761313815,41135.27652707281
external,iscx_url2016_binary,phiusiil,r02,lr,f_mi,0.28900124033559155,233305,175390,0.19489156455141926,0.48931846107872634,0.9786369221574527,1.0,0.0,132006.7686967958,926.7993473915863,42456.431955812615
external,iscx_url2016_binary,phiusiil,r02,lr,f_permutation,0.2858680218476054,233305,175390,0.19239167427328235,0.48097131867683324,0.9617456777563922,0.9998030404027257,26.0,131980.76869679583,1659.5961102417468,41723.63519296246
external,iscx_url2016_binary,phiusiil,r02,rf,f_all,0.29483788873004024,233305,175390,0.19741214989491135,0.4972035643351764,0.9944071286703527,1.0,0.0,132006.7686967958,242.63683054314947,43140.59447266105
external,iscx_url2016_binary,phiusiil,r02,rf,f_single,0.29204546833845146,233305,175390,0.1966906785470314,0.4949415433109361,0.9898830866218722,1.0,0.0,132006.7686967958,438.90439315779736,42944.32691004641
external,iscx_url2016_binary,phiusiil,r02,rf,f_stable,0.29313082101716686,233305,175390,0.19708517977375198,0.49617791489058055,0.9923558297811611,1.0,0.0,132006.7686967958,331.6288047249518,43051.60249847925
external,iscx_url2016_binary,phiusiil,r02,rf,f_mi,0.2929358746283674,233305,175390,0.19681409486320556,0.4953282009814834,0.9906564019629668,1.0,0.0,132006.7686967958,405.35547484477826,42977.87582835942
external,iscx_url2016_binary,phiusiil,r02,rf,f_permutation,0.2935952596504083,233305,175390,0.1971570759484832,0.4964033692628292,0.9928067385256584,1.0,0.0,132006.7686967958,312.06692636579294,43071.1643768384
external,iscx_url2016_binary,phiusiil,r02,xgb,f_all,0.2952851874114594,233305,175390,0.19765312044144012,0.4979599828489265,0.995919965697853,1.0,0.0,132006.7686967958,177.0050718550485,43206.22623134915
external,iscx_url2016_binary,phiusiil,r02,xgb,f_single,0.29525538515446353,233305,175390,0.19773517222895529,0.4982176511904919,0.9964353023809838,1.0,0.0,132006.7686967958,154.64810133176212,43228.58320187244
external,iscx_url2016_binary,phiusiil,r02,xgb,f_stable,0.2946588102270769,233305,175390,0.19740170335588728,0.4971707824026229,0.9943415648052458,1.0,0.0,132006.7686967958,245.48120286821342,43137.75010033599
external,iscx_url2016_binary,phiusiil,r02,xgb,f_mi,0.29353536638172495,233305,175390,0.19737842259556884,0.49709772890207754,0.9941954578041551,1.0,0.0,132006.7686967958,251.8197966915464,43131.41150651265
external,iscx_url2016_binary,phiusiil,r02,xgb,f_permutation,0.29528093010049505,233305,175390,0.19763696622300325,0.49790925974666145,0.9958185194933229,1.0,0.0,132006.7686967958,181.4061360110104,43201.825167193194
external,iscx_url2016_binary,phiusiil,r03,lr,f_all,0.28595726384771775,234331,175393,0.1922413423797314,0.48087888417381736,0.9616895910584375,0.9999318227108028,9.0,131999.7686967958,1662.0676428410866,41722.16366036311
external,iscx_url2016_binary,phiusiil,r03,lr,f_single,0.2921732511319803,234331,175393,0.1963699875189424,0.4939344515181606,0.9878689030363212,1.0,0.0,132008.76869679583,526.2983166338397,42857.93298657037
external,iscx_url2016_binary,phiusiil,r03,lr,f_stable,0.29163618555890763,234331,175393,0.19622586839127062,0.4934834460512766,0.9869668921025532,1.0,0.0,132008.76869679583,565.4313676224477,42818.79993558175
external,iscx_url2016_binary,phiusiil,r03,lr,f_mi,0.2847279242760469,234331,175393,0.1916379589403947,0.4792101177485919,0.9584202354971838,1.0,0.0,132008.76869679583,1803.9061207229388,41580.325182481254
external,iscx_url2016_binary,phiusiil,r03,lr,f_permutation,0.2895029056832048,234331,175393,0.1950827653345391,0.48979954901363915,0.9795612217555021,0.9999621237282238,5.0,132003.7686967958,886.7206829141974,42497.51062029001
external,iscx_url2016_binary,phiusiil,r03,rf,f_all,0.29359009529092217,234331,175393,0.19668159617245132,0.49491015083169554,0.9898203016633911,1.0,0.0,132008.76869679583,441.63838723228105,42942.59291597192
external,iscx_url2016_binary,phiusiil,r03,rf,f_single,0.29384341851494694,234331,175393,0.1968786943888437,0.4955276895389324,0.9910553790778648,1.0,0.0,132008.76869679583,388.055503005393,42996.17580019881
external,iscx_url2016_binary,phiusiil,r03,rf,f_stable,0.29255362506981447,234331,175393,0.19645904576428683,0.49421323069037937,0.9884264613807587,1.0,0.0,132008.76869679583,502.10907645372845,42882.12222675048
external,iscx_url2016_binary,phiusiil,r03,rf,f_mi,0.28988454195581687,234331,175393,0.19574380699754787,0.49197606078031464,0.9839521215606293,1.0,0.0,132008.76869679583,696.2248701393601,42688.00643306484
external,iscx_url2016_binary,phiusiil,r03,rf,f_permutation,0.2945555806427335,234331,175393,0.19691902901564792,0.49565410142594774,0.9913082028518955,1.0,0.0,132008.76869679583,377.0869379138998,43007.1443652903
external,iscx_url2016_binary,phiusiil,r03,xgb,f_all,0.2950479382203143,234331,175393,0.19703093612594552,0.4960048935923433,0.9920097871846866,1.0,0.0,132008.76869679583,346.6492409413837,43037.582062262816
external,iscx_url2016_binary,phiusiil,r03,xgb,f_single,0.29563277955290773,234331,175393,0.19725146340324218,0.4966964607069903,0.9933929214139806,1.0,0.0,132008.76869679583,286.6430256143145,43097.58827758988
external,iscx_url2016_binary,phiusiil,r03,xgb,f_stable,0.2955946673079524,234331,175393,0.1972204340529975,0.4965991305993599,0.9931982611987198,1.0,0.0,132008.76869679583,295.08820941871886,43089.14309378549
external,iscx_url2016_binary,phiusiil,r03,xgb,f_mi,0.2920877175492497,234331,175393,0.19603572633572836,0.4928886641243884,0.9857773282487768,1.0,0.0,132008.76869679583,617.0396810046136,42767.191622199585
external,iscx_url2016_binary,phiusiil,r03,xgb,f_permutation,0.2952726660311025,234331,175393,0.1970097923326329,0.4959386072285299,0.9918772144570598,1.0,0.0,132008.76869679583,352.400806821243,43031.83049638295
external,iscx_url2016_binary,phiusiil,r04,lr,f_all,0.2887407659756898,233299,175388,0.19430399613296026,0.48737008176446617,0.9746947113141767,0.9999545477852444,6.0,132000.7686967958,1097.7745816740548,42283.45672153015
external,iscx_url2016_binary,phiusiil,r04,lr,f_single,0.28460467569424003,233299,175388,0.19170340564761648,0.479432073827485,0.95886414765497,1.0,0.0,132006.7686967958,1784.5239254342011,41596.70737777
external,iscx_url2016_binary,phiusiil,r04,lr,f_stable,0.2833080406239824,233299,175388,0.19107653015846623,0.4774939964611855,0.954987992922371,1.0,0.0,132006.7686967958,1952.6762904560858,41428.55501274812
external,iscx_url2016_binary,phiusiil,r04,lr,f_mi,0.2886748501423876,233299,175388,0.1946522213482266,0.488589246881357,0.977178493762714,1.0,0.0,132006.7686967958,990.0250407672235,42391.20626243698
external,iscx_url2016_binary,phiusiil,r04,lr,f_permutation,0.28722529948581016,233299,175388,0.19383010925875482,0.4860295472775266,0.9720590945550532,1.0,0.0,132006.7686967958,1212.110881928194,42169.120421276006
external,iscx_url2016_binary,phiusiil,r04,rf,f_all,0.2948261843373967,233299,175388,0.1973908444492796,0.49715395758506464,0.9943079151701293,1.0,0.0,132006.7686967958,246.92964860208275,43134.30165460212
external,iscx_url2016_binary,phiusiil,r04,rf,f_single,0.29263678122583875,233299,175388,0.19679423568546883,0.49528316039909004,0.9905663207981801,1.0,0.0,132006.7686967958,409.2446194943763,42971.98668370982
external,iscx_url2016_binary,phiusiil,r04,rf,f_stable,0.29267752869625324,233299,175388,0.19694872469210176,0.49576732774258137,0.9915346554851627,1.0,0.0,132006.7686967958,367.2370684594669,43013.994234744736
external,iscx_url2016_binary,phiusiil,r04,rf,f_mi,0.292087304549413,233299,175388,0.19647952870223107,0.4942974470841454,0.9885948941682908,1.0,0.0,132006.7686967958,494.7675341228969,42886.4637690813
external,iscx_url2016_binary,phiusiil,r04,rf,f_permutation,0.2938934994340228,233299,175388,0.19720772199740283,0.4965794413521221,0.9931588827042442,1.0,0.0,132006.7686967958,296.77609177952877,43084.455211424676
external,iscx_url2016_binary,phiusiil,r04,xgb,f_all,0.29476649809105504,233299,175388,0.19740918255811357,0.49721150479270726,0.9944230095854145,1.0,0.0,132006.7686967958,241.9367111508813,43139.29459205332
external,iscx_url2016_binary,phiusiil,r04,xgb,f_single,0.29463643235071807,233299,175388,0.19731887168124337,0.49692812372943207,0.9938562474588641,1.0,0.0,132006.7686967958,266.5235500566616,43114.70775314754
external,iscx_url2016_binary,phiusiil,r04,xgb,f_stable,0.29411568927644277,233299,175388,0.1970705418471726,0.4961492331348156,0.9922984662696313,1.0,0.0,132006.7686967958,334.10201614655557,43047.12928705765
external,iscx_url2016_binary,phiusiil,r04,xgb,f_mi,0.2931275829889348,233299,175388,0.19711787043321097,0.49629764285700306,0.9925952857140061,1.0,0.0,132006.7686967958,321.2256231748395,43060.00568002936
external,iscx_url2016_binary,phiusiil,r04,xgb,f_permutation,0.2949071709426766,233299,175388,0.19750840929167576,0.49752293592434144,0.9950458718486829,1.0,0.0,132006.7686967958,214.9161792380002,43166.3151239662
external,iscx_url2016_binary,phiusiil,r05,lr,f_all,0.28652269328779084,234478,175391,0.19274051809004328,0.4824202570105826,0.9647723356990319,0.9999318216778667,9.0,131997.7686967958,1528.325136304834,41855.90616689937
external,iscx_url2016_binary,phiusiil,r05,lr,f_single,0.2872575840476625,234478,175391,0.19359210462439463,0.48526422123591045,0.9705284424718209,1.0,0.0,132006.7686967958,1278.6008686682121,42105.63043453598
external,iscx_url2016_binary,phiusiil,r05,lr,f_stable,0.2858052273606428,234478,175391,0.193108823648442,0.4837628939978572,0.9675257879957144,1.0,0.0,132006.7686967958,1408.8687249832133,41975.36257822098
