source_dataset,target_dataset,repetition,model,feature_set,n_samples,source_threshold,source_threshold_macro_f1,oracle_target_threshold,oracle_target_macro_f1,threshold_regret,brier_score,log_loss,ece_15
phiusiil,iscx_url2016_binary,r09,lr,f_all,41501,0.95,0.22773844663511197,1.0000000000000002,0.4424831069734951,0.2147446603383831,0.7556396710234843,25.300581169204357,0.7573131741706718
phiusiil,iscx_url2016_binary,r09,lr,f_single,41501,0.95,0.2184397985693962,1.0000000000000002,0.4424831069734951,0.2240433084040989,0.7605523209187008,25.51871902341488,0.7614053445155478
phiusiil,iscx_url2016_binary,r09,lr,f_stable,41501,0.91,0.19937168495964008,1.0000000000000002,0.4424831069734951,0.243111422013855,0.7745200272844021,26.21362584156277,0.7749242789653549
phiusiil,iscx_url2016_binary,r09,lr,f_mi,41501,0.93,0.17069380718954963,1.0000000000000002,0.4424831069734951,0.27178929978394545,0.7938201381829953,27.274916914781297,0.7939013756840634
phiusiil,iscx_url2016_binary,r09,lr,f_permutation,41501,0.95,0.23678302182990746,1.0000000000000002,0.4424831069734951,0.20570008514358762,0.7503098686644363,23.503668544749903,0.7523774812255282
phiusiil,iscx_url2016_binary,r09,rf,f_all,41501,0.79,0.17087545450913014,1.0000000000000002,0.4424831069734951,0.2716076524643649,0.7936076663853078,26.855375733756492,0.7935617889565622
phiusiil,iscx_url2016_binary,r09,rf,f_single,41501,0.65,0.17089201877934274,1.0000000000000002,0.4424831069734951,0.27159108819415234,0.7935029007730614,26.2865934332861,0.7935358388820652
phiusiil,iscx_url2016_binary,r09,rf,f_stable,41501,0.7,0.17087545450913014,1.0000000000000002,0.4424831069734951,0.2716076524643649,0.7933622702191733,26.951577439901648,0.793495374813129
phiusiil,iscx_url2016_binary,r09,rf,f_mi,41501,0.95,0.1706600587518235,1.0000000000000002,0.4424831069734951,0.2718230482216716,0.7937145189483551,27.11511938152891,0.7937661456841646
phiusiil,iscx_url2016_binary,r09,rf,f_permutation,41501,0.73,0.17087545450913014,1.0000000000000002,0.4424831069734951,0.2716076524643649,0.7935508519094784,27.107038657397617,0.7935930957059102
phiusiil,iscx_url2016_binary,r09,xgb,f_all,41501,0.83,0.1709582692422941,1.0000000000000002,0.4424831069734951,0.27152483773120095,0.7936791196319806,25.860348551420806,0.7936840974874678
phiusiil,iscx_url2016_binary,r09,xgb,f_single,41501,0.75,0.17100795014182413,1.0000000000000002,0.4424831069734951,0.27147515683167095,0.7936846385815096,25.79775935526659,0.7937080209041106
phiusiil,iscx_url2016_binary,r09,xgb,f_stable,41501,0.73,0.17102450911851066,1.0000000000000002,0.4424831069734951,0.2714585978549844,0.7936830204344533,25.611107187973314,0.7936933176399315
phiusiil,iscx_url2016_binary,r09,xgb,f_mi,41501,0.94,0.1707594860830819,0.9999866485595703,0.5095069888232227,0.33874750274014076,0.793788109655729,8.634085923067047,0.7938452773113022
phiusiil,iscx_url2016_binary,r09,xgb,f_permutation,41501,0.71,0.17100795014182413,1.0000000000000002,0.4424831069734951,0.27147515683167095,0.7936783308347531,26.77201170579665,0.7936918171844506
